# Time-averaged data for fix myglobalout1
# TimeStep v_ttime v_ppress v_vvol v_ppe v_kke v_ppx v_ppy v_ppz
144000 215258 -44.5277 730228 -121856 54155.6 275.804 367.525 -776.912
145000 216758 -26.8073 730228 -121882 54204.1 264.852 348.74 -694.014
146000 218258 -7.85949 730228 -122121 54227.9 240.533 386.045 -650.157
147000 219758 -79.3374 730228 -121988 54197.8 273.503 340.997 -852.513
148000 221258 -98.657 730228 -122122 54236.5 271.956 351.996 -919.923
149000 222758 -52.172 730228 -122019 54245.8 276.084 418.026 -850.626
150000 224258 -66.3978 730228 -122127 54200.4 247.061 368.851 -815.105
151000 225758 -51.1794 730228 -122152 54138.6 257.816 404.802 -816.156
152000 227258 -81.2751 730228 -122177 54181.9 225.835 377.37 -847.031
153000 228758 -199.446 730228 -122269 54125.2 153.129 266.836 -1018.3
154000 230258 -121.551 730228 -122136 54164.1 210.697 388.613 -963.962
155000 231758 -102.91 730228 -122257 54145.6 251.932 318.147 -878.81
156000 233258 -103.557 730228 -122169 54156 247.196 284.705 -842.572
157000 234758 -131.532 730228 -122079 54114.2 176.031 259.724 -830.351
158000 236258 -98.9171 730228 -122135 54183.4 217.298 272.947 -786.996
159000 237758 -98.5041 730228 -122072 54170 145.132 353.558 -794.203
160000 239258 -79.8795 730228 -122091 54168.3 233.392 347.935 -820.965
161000 240758 -97.0834 730228 -122041 54158.1 201.822 323.233 -816.305
162000 242258 -116.376 730228 -122235 54133.8 175.671 342.868 -867.668
163000 243758 -101.885 730228 -122145 54123 211.446 309.33 -826.431
164000 245258 -141.087 730228 -121931 54227.5 189.85 278.17 -891.281
165000 246758 -46.3786 730228 -121933 54202.3 287.447 374.773 -801.356
166000 248258 -106.495 730228 -122112 54133.3 249.637 313.981 -883.104
167000 249758 -146.609 730228 -122084 54141.3 205.822 328.995 -974.645
168000 251258 -75.0924 730228 -122102 54175.6 188.322 379.226 -792.825
169000 252758 -159.846 730228 -122173 54157.9 98.2002 298.96 -876.7
170000 254258 -173.187 730228 -122077 54156.7 197.336 204.43 -921.328
171000 255758 -186.841 730228 -122297 54152 168.79 215.237 -944.55
172000 257258 -149.603 730228 -122097 54143.1 159.123 279.112 -887.044
173000 258758 -115.338 730228 -122135 54173.8 162.514 357.778 -866.307
174000 260258 -128.275 730228 -122158 54185 194.95 341.813 -921.587
175000 261758 -167.343 730228 -122257 54163.2 194.542 243.464 -940.035
176000 263258 -99.6398 730228 -122186 54198.5 222.848 349.322 -871.089
177000 264758 -46.2446 730228 -122200 54178.5 283.262 354.632 -776.628
178000 266258 -97.0552 730228 -122304 54204.8 177.859 361.073 -830.098
179000 267758 -92.8028 730228 -122244 54149.9 213.828 334.836 -827.072
180000 269258 -109.143 730228 -122135 54211.6 194.826 309.733 -831.988
181000 270758 -121.361 730228 -122259 54151.6 203.969 237.316 -805.368
182000 272258 -143.747 730228 -122237 54163.3 182.323 242.054 -855.617
183000 273758 -46.6737 730228 -122300 54166.6 268.078 360.398 -768.497
184000 275258 -107.618 730228 -122289 54179.1 215.594 300.563 -839.011
185000 276758 -168.598 730228 -122303 54177.2 161.896 245.857 -913.548
186000 278258 -132.032 730228 -122325 54106.4 275.695 182.761 -854.552
187000 279758 -205.87 730228 -122060 54229.1 185.369 184.764 -987.744
188000 281258 -171.164 730228 -122140 54209.4 146.834 247.151 -907.476
189000 282758 -138.018 730228 -122306 54121.7 198.153 269.782 -881.989
190000 284258 -103.726 730228 -122191 54176.6 218.668 343.317 -873.165
191000 285758 -55.0786 730228 -122112 54240.5 264.462 387.693 -817.391
192000 287258 -103.799 730228 -122026 54238.2 225.67 306.379 -843.446
193000 288758 -74.4501 730228 -122132 54152.8 262.642 344.843 -830.834
194000 290258 -94.2993 730228 -122241 54186.1 264.345 335.346 -882.589
195000 291758 -144.308 730228 -122225 54244.1 255.018 267.698 -955.638
196000 293258 -115.906 730228 -122252 54104.3 297.274 258.766 -903.758
197000 294758 -140.773 730228 -122178 54187.3 277.218 232.071 -931.609
198000 296258 -76.5609 730228 -122161 54223.5 262.006 366.134 -857.823
199000 297758 -163.226 730228 -122278 54123 159.074 275.328 -924.079
200000 299258 -156.981 730228 -122209 54152.8 185.302 218.023 -874.266
201000 300758 -162.99 730228 -122176 54179.1 193.834 240.422 -923.226
202000 302258 -116.932 730228 -122260 54181.8 235.38 308.962 -895.138
203000 303758 -113.19 730228 -122372 54130.6 254.676 312.107 -906.353
204000 305258 -87.981 730228 -122351 54171.6 268.624 302.174 -834.741
205000 306758 -165.248 730228 -122276 54118.5 174.97 243.011 -913.724
206000 308258 -135.703 730228 -122357 54110.2 199.68 282.208 -888.997
207000 309758 -146.6 730228 -122212 54188.1 154.482 309.163 -903.446
208000 311258 -146.929 730228 -122347 54100.5 152.754 298.73 -892.27
209000 312758 -156.319 730228 -122200 54132.3 225.318 263.173 -957.447
210000 314258 -196.427 730228 -122247 54166.6 100.791 291.631 -981.702
211000 315758 -142.493 730228 -122199 54193.5 176.756 284.176 -888.41
212000 317258 -131.087 730228 -122485 54128.4 217.338 325.244 -935.843
213000 318758 -197.262 730228 -122343 54142.3 163.119 219.512 -974.418
214000 320258 -150.664 730228 -122251 54205.5 191.535 337.4 -980.926
215000 321758 -146.35 730228 -122414 54119.6 238.214 288.105 -965.369
216000 323258 -119.709 730228 -122236 54228.8 259.683 300.382 -919.191
217000 324758 -135.646 730228 -122245 54181.8 219.341 302.122 -928.401
218000 326258 -162.134 730228 -122313 54189.4 174.021 276.945 -937.367
219000 327758 -113.661 730228 -122294 54245.5 252.874 256.825 -850.683
220000 329258 -180.967 730228 -122148 54244.7 143.321 230.634 -916.857
221000 330758 -74.1963 730228 -122212 54214.6 227.489 376.676 -826.754
222000 332258 -72.4268 730228 -122310 54190 259.894 365.984 -843.158
223000 333758 -137.483 730228 -122476 54126 201.411 313.175 -927.034
224000 335258 -159.085 730228 -122522 54131.6 196.269 288.556 -962.082
225000 336758 -129.131 730228 -122460 54125.4 204.007 366.745 -958.147
226000 338258 -97.1469 730228 -122345 54170.4 244.338 368.571 -904.35
227000 339758 -98.4117 730228 -122374 54205.1 196.504 311.455 -803.195
228000 341258 -94.6353 730228 -122368 54191.8 195.414 343.52 -822.84
229000 342758 -123.445 730228 -122373 54125.3 261.423 287.828 -919.586
230000 344258 -146.783 730228 -122341 54138.4 205.424 293.276 -939.05
231000 345758 -139.765 730228 -122445 54196.2 210.901 305.963 -936.158
232000 347258 -159.317 730228 -122546 54089.4 229.21 250.774 -957.934
233000 348758 -190.785 730228 -122560 54145.5 157.127 207.092 -936.573
234000 350258 -210.435 730228 -122398 54224.3 128.902 183.574 -943.782
235000 351758 -225.045 730228 -122521 54201.3 109.91 197.362 -982.408
236000 353258 -164.491 730228 -122577 54116.9 127.872 301.893 -923.238
237000 354758 -70.2464 730228 -122482 54192.7 245.095 353.958 -809.792
238000 356258 -79.2476 730228 -122300 54251.5 243.891 365.334 -846.968
239000 357758 -114.086 730228 -122435 54164 202.194 329.289 -873.74
240000 359258 -126.901 730228 -122212 54165.2 205.905 282.878 -869.486
241000 360758 -111.274 730228 -122270 54150.4 256.142 303.449 -893.414
242000 362258 -68.1378 730228 -122309 54171.2 268.079 376.874 -849.365
243000 363758 -59.8678 730228 -122263 54245.6 276.345 402.4 -858.349
244000 365258 -87.5087 730228 -122273 54184.3 230.306 351.404 -844.236
245000 366758 -54.7162 730228 -122356 54219.9 282.485 460.733 -907.367
246000 368258 -131.491 730228 -122250 54213 207.791 308.104 -910.369
247000 369758 -106.488 730228 -122332 54166.4 190.441 335.325 -845.231
248000 371258 -90.7006 730228 -122457 54168 201.197 404.541 -877.84
249000 372758 -151.985 730228 -122266 54164.2 199.625 303.087 -958.667
250000 374258 -121.797 730228 -122352 54151.1 237.235 296.453 -899.08
251000 375758 -115.712 730228 -122367 54208.1 235.892 338.986 -922.015
252000 377258 -125.957 730228 -122351 54208.7 202.663 296.699 -877.233
253000 378758 -209.475 730228 -122350 54215.8 155.781 275.588 -1059.8
254000 380258 -159.159 730228 -122305 54152.5 163.509 331.065 -972.05
255000 381758 -168.911 730228 -122316 54190.8 176.591 230.439 -913.762
256000 383258 -146.854 730228 -122329 54155.7 186.067 310.245 -936.873
257000 384758 -109.087 730228 -122401 54139.1 270.848 294.006 -892.116
258000 386258 -152.475 730228 -122310 54175.5 246.437 276.47 -980.332
259000 387758 -198.843 730228 -122269 54148.9 164.603 253.698 -1014.83
260000 389258 -158.669 730228 -122419 54119.7 195.806 272.595 -944.407
261000 390758 -151.171 730228 -122356 54117.8 207.443 242.726 -903.681
262000 392258 -176.657 730228 -122337 54193.7 176.817 269.897 -976.685
263000 393758 -136.809 730228 -122399 54152.8 199.756 295.619 -905.804
264000 395258 -184.205 730228 -122330 54186.8 118.156 242.36 -913.131
265000 396758 -137.189 730228 -122399 54149.9 189.33 321.78 -922.676
266000 398258 -144.452 730228 -122452 54098.3 235.21 264.293 -932.86
267000 399758 -124.273 730228 -122373 54168.3 239.441 292.37 -904.63
268000 401258 -124.375 730228 -122362 54133.7 192.791 294.52 -860.436
269000 402758 -148.304 730228 -122415 54152.7 177.693 270.607 -893.214
270000 404258 -194.895 730228 -122509 54109.7 148.103 280.186 -1012.97
271000 405758 -175.969 730228 -122421 54231.4 208.765 237.748 -974.42
272000 407258 -183.204 730228 -122580 54096.2 221.192 233.058 -1003.86
273000 408758 -115.423 730228 -122388 54188.5 252.837 255.437 -854.543
274000 410258 -143.545 730228 -122470 54151.2 209.59 254.391 -894.616
275000 411758 -177.969 730228 -122495 54151.3 188.382 262.895 -985.185
276000 413258 -173.361 730228 -122550 54169.5 201.187 243.223 -964.491
277000 414758 -117.571 730228 -122508 54181.8 252.68 321.047 -926.439
278000 416258 -135.866 730228 -122447 54171.1 218.403 297.178 -923.179
279000 417758 -124.713 730228 -122280 54202.2 194.682 354.387 -923.208
280000 419258 -111.637 730228 -122273 54237.6 237.43 332.107 -904.449
281000 420758 -151.266 730228 -122476 54151.5 207.274 295.293 -956.364
282000 422258 -152.723 730228 -122498 54135.9 208.428 277.26 -943.858
283000 423758 -115.821 730228 -122504 54147.1 206.276 306.099 -859.838
284000 425258 -203.363 730228 -122319 54145.5 154.255 195.632 -959.976
285000 426758 -138.828 730228 -122234 54240.8 183.199 331.153 -930.836
286000 428258 -101.593 730228 -122475 54156.8 251.634 364.483 -920.896
287000 429758 -101.003 730228 -122592 54162.6 354.079 344.795 -1001.88
288000 431258 -110.522 730228 -122357 54214.5 278.139 329.716 -939.422
289000 432758 -108.967 730228 -122429 54158.3 301.176 332.646 -960.723
290000 434258 -157.967 730228 -122349 54152.4 231.143 345.942 -1050.99
291000 435758 -175.888 730228 -122546 54137.3 163.135 279.924 -970.723
292000 437258 -155.382 730228 -122388 54136.3 195.216 370.939 -1032.3
293000 438758 -156.38 730228 -122477 54161 245.71 288.754 -1003.6
294000 440258 -154.843 730228 -122405 54227.8 237.666 310.78 -1012.97
295000 441758 -129.822 730228 -122508 54161.7 220.034 363.373 -972.873
296000 443258 -102.793 730228 -122563 54146.6 309.703 318.102 -936.183
297000 444758 -133.864 730228 -122409 54245.5 311.407 322.836 -1035.83
298000 446258 -141.298 730228 -122397 54180.8 249.357 313.06 -986.311
299000 447758 -132.503 730228 -122523 54193.6 298.547 339.196 -1035.25
300000 449258 -90.0058 730228 -122511 54137.9 302.3 372.802 -945.119
301000 450758 -145.65 730228 -122310 54179.9 297.976 271.373 -1006.3
302000 452258 -162.15 730228 -122381 54168.2 193.248 298.95 -978.648
303000 453758 -125.416 730228 -122415 54226.1 193.185 347.944 -917.377
304000 455258 -175.046 730228 -122572 54146.9 183.817 295.72 -1004.67
305000 456758 -153.858 730228 -122451 54218.6 263.191 234.055 -958.82
306000 458258 -163.188 730228 -122611 54177.3 204.836 269.692 -964.093
307000 459758 -136.777 730228 -122398 54259.5 275.665 290.434 -976.432
308000 461258 -100.758 730228 -122460 54206.5 265.173 329.885 -897.333
309000 462758 -104.19 730228 -122356 54223.7 282.541 314.691 -909.802
310000 464258 -136.343 730228 -122531 54139.8 276.318 279.282 -964.628
311000 465758 -124.611 730228 -122530 54160.1 245.39 348.765 -967.988
312000 467258 -110.771 730228 -122624 54117.7 253.915 327.994 -914.222
313000 468758 -38.4225 730228 -122603 54201.3 319.615 450.366 -885.249
314000 470258 -100.431 730228 -122611 54157.7 264.268 372.805 -938.365
315000 471758 -132.216 730228 -122578 54141.7 266.368 305.908 -968.925
316000 473258 -148.115 730228 -122408 54168 201.61 325.572 -971.528
317000 474758 -56.956 730228 -122635 54168.4 299.729 442.121 -912.718
318000 476258 -91.0236 730228 -122588 54085.7 311.107 308.152 -892.329
319000 477758 -111.646 730228 -122315 54186.1 257.181 408.549 -1000.67
320000 479258 -73.8314 730228 -122490 54180.7 234.011 400.81 -856.316
321000 480758 -133.601 730228 -122443 54183.1 188.878 364.389 -954.069
322000 482258 -126.88 730228 -122398 54177.3 175.207 377.464 -933.31
323000 483758 -133.123 730228 -122529 54155.4 251.866 359.823 -1011.06
324000 485258 -137.487 730228 -122485 54138.9 262.593 300.531 -975.585
325000 486758 -114.116 730228 -122387 54154.8 250.082 413.981 -1006.41
326000 488258 -104.152 730228 -122468 54154.8 289.058 350.4 -951.914
327000 489758 -107.407 730228 -122403 54236.9 266.025 326.528 -914.772
328000 491258 -134.063 730228 -122450 54236.1 241.503 279.142 -922.833
329000 492758 -147.834 730228 -122441 54225.6 283.259 260.703 -987.465
330000 494258 -96.7431 730228 -122458 54225.7 296.493 363.756 -950.478
331000 495758 -147.876 730228 -122617 54190.9 237.976 329.03 -1010.63
332000 497258 -155.722 730228 -122603 54166.4 218.682 319.083 -1004.93
333000 498758 -115.962 730228 -122601 54176.6 245.505 329.633 -923.023
334000 500258 -80.494 730228 -122693 54174.7 280.185 348.661 -870.328
335000 501758 -146.758 730228 -122550 54193.5 179.322 337.014 -956.609
336000 503258 -88.9484 730228 -122586 54131.3 223.975 390.635 -881.456
337000 504758 -111.14 730228 -122556 54167.3 239.736 317.434 -890.592
338000 506258 -81.5846 730228 -122421 54197.6 219.706 363.399 -827.859
339000 507758 -116.118 730228 -122457 54222 251.504 332.811 -932.668
340000 509258 -80.8767 730228 -122362 54170.9 318.441 313.574 -874.645
341000 510758 -32.3321 730228 -122441 54113.9 349.579 373.325 -819.9
342000 512258 -88.483 730228 -122385 54190.9 271.231 310.871 -847.55
343000 513758 -51.3189 730228 -122569 54155.5 327.282 329.257 -810.496
344000 515258 -150.294 730228 -122500 54130.1 265.793 165.2 -881.874
345000 516758 -124.912 730228 -122551 54153.1 260.202 223.904 -858.842
346000 518258 -138.845 730228 -122363 54212 194.229 262.62 -873.383
347000 519758 -89.9307 730228 -122327 54130.2 229.634 329.815 -829.241
348000 521258 -118.525 730228 -122317 54234.6 218.901 294.227 -868.702
349000 522758 -79.735 730228 -122492 54160.5 228.296 419.432 -886.933
350000 524258 -91.0554 730228 -122580 54099.7 193.972 381.05 -848.188
351000 525758 -84.8503 730228 -122536 54132.5 225.71 359.74 -840
352000 527258 -70.9438 730228 -122495 54192.4 307.631 412.286 -932.749
353000 528758 -132.737 730228 -122505 54213 238.548 369.551 -1006.31
354000 530258 -125.91 730228 -122379 54197.8 229.28 315.574 -922.583
355000 531758 -185.216 730228 -122569 54166.8 203.664 267.252 -1026.56
356000 533258 -123.677 730228 -122471 54141.3 257.693 334.355 -963.079
357000 534758 -169.845 730228 -122323 54197.7 165.751 269.93 -945.217
358000 536258 -157.102 730228 -122475 54136.7 216.475 288.615 -976.395
359000 537758 -109.853 730228 -122301 54099.9 186.097 379.098 -894.754
360000 539258 -92.9307 730228 -122424 54128 234.642 421.27 -934.704
361000 540758 -94.7021 730228 -122436 54172.4 244.442 404.959 -933.507
362000 542258 -74.9097 730228 -122463 54206.2 232.131 376.04 -832.9
363000 543758 -123.944 730228 -122548 54158.1 163.14 314.983 -849.955
364000 545258 -153.778 730228 -122602 54130.2 160.227 321.766 -943.326
365000 546758 -137.252 730228 -122520 54178.3 176.722 303.615 -892.094
366000 548258 -109.583 730228 -122567 54154.4 262.006 389.098 -979.852
367000 549758 -132.522 730228 -122616 54117.3 164.226 373.921 -935.713
368000 551258 -105.974 730228 -122460 54200 246.172 331.136 -895.231
369000 552758 -122.146 730228 -122441 54158.3 211.681 359.814 -937.933
370000 554258 -93.0586 730228 -122690 54178.2 243.031 320.127 -842.334
371000 555758 -97.3032 730228 -122624 54168.1 252.995 302.174 -847.079
372000 557258 -202.464 730228 -122584 54115.5 143.71 248.493 -999.596
373000 558758 -137.926 730228 -122345 54216.8 195.497 299.153 -908.427
374000 560258 -62.3912 730228 -122396 54226.5 314.118 407.584 -908.876
375000 561758 -163.28 730228 -122550 54164.5 195.787 311.01 -996.638
376000 563258 -134.933 730228 -122634 54190.3 277.184 257.332 -939.314
377000 564758 -208.286 730228 -122532 54169.1 144.473 278.778 -1048.11
378000 566258 -170.17 730228 -122579 54133.6 193.657 295.817 -999.985
