# Time-averaged data for fix myglobalout1
# TimeStep v_ttime v_ppress v_vvol v_ppe v_kke v_ppx v_ppy v_ppz
139000 130505 -454.946 730228 -117409 54153.8 395.551 668.936 -2429.33
140000 131505 -462.255 730228 -117329 54134.9 378.912 666.766 -2432.44
141000 132505 -443.888 730228 -117264 54172.3 418.108 716.643 -2466.41
142000 133505 -435.516 730228 -117292 54276.8 432.674 705.928 -2445.15
143000 134505 -510.347 730228 -117315 54178.3 303.958 637.041 -2472.04
144000 135505 -506.191 730228 -117424 54112.4 362.565 611.415 -2492.55
145000 136505 -520.289 730228 -117347 54200.5 330.832 615.605 -2507.3
146000 137505 -445.157 730228 -117538 54134.1 394.982 659.719 -2390.17
147000 138505 -500.854 730228 -117417 54192.6 341.553 691.249 -2535.36
148000 139505 -419.817 730228 -117335 54154 429.465 666.835 -2355.75
149000 140505 -410.065 730228 -117303 54276.5 385.178 758.291 -2373.66
150000 141505 -517.433 730228 -117508 54093.7 339.791 614.531 -2506.62
151000 142505 -401.394 730228 -117616 54080.7 446.347 681.447 -2331.98
152000 143505 -441.908 730228 -117488 54163.5 350.795 673.78 -2350.3
153000 144505 -381.176 730228 -117361 54177.9 424.572 744.896 -2313
154000 145505 -414.682 730228 -117351 54245.3 449.187 708.746 -2401.98
155000 146505 -434.425 730228 -117391 54142.8 380.251 730.446 -2413.97
156000 147505 -455.467 730228 -117162 54265.7 333.51 682.312 -2382.22
157000 148505 -448.734 730228 -117260 54194.2 369.126 681.044 -2396.37
158000 149505 -456.211 730228 -117452 54114.6 403.112 649.455 -2421.2
159000 150505 -493.9 730228 -117297 54158.4 372.415 595.849 -2449.96
160000 151505 -372.425 730228 -117263 54244 460.328 727.653 -2305.25
161000 152505 -457.572 730228 -117163 54238.7 305.103 655.108 -2332.93
162000 153505 -521.109 730228 -117330 54159.9 275.452 593.114 -2431.89
163000 154505 -470.596 730228 -117282 54247 345.61 646.888 -2404.29
164000 155505 -421.949 730228 -117305 54193 422.356 674.54 -2362.74
165000 156505 -493.644 730228 -117313 54112.9 337.97 658.036 -2476.94
166000 157505 -467.716 730228 -117365 54257.2 392.899 681.387 -2477.43
167000 158505 -528.947 730228 -117412 54141.7 344.645 596.862 -2528.35
168000 159505 -519.66 730228 -117342 54195.5 272.423 584.64 -2416.04
169000 160505 -487.281 730228 -117361 54176.2 349.995 683.052 -2494.89
170000 161505 -474.046 730228 -117484 54170.5 373.477 649.58 -2445.2
171000 162505 -442.769 730228 -117505 54142 330.197 771.744 -2430.25
