# Time-averaged data for fix globalout
# TimeStep v_ppress v_vvol v_llx v_lly v_llz v_ppe v_kke v_ppx v_ppy v_ppz
883000 -21.9976 728502 40.105 28.1658 644.927 -105346 53494.8 -42.2775 -1.40542 -22.3098
884000 13.1195 728235 40.087 28.1477 645.394 -105474 53467.4 25.8664 20.9871 -7.49514
885000 -0.250519 728455 40.0561 28.1946 645.013 -105545 53430.1 14.0214 -35.0745 20.3015
886000 -21.2548 728054 40.1428 28.1148 645.093 -105548 53467.7 -45.2589 -10.7295 -7.7761
887000 11.4372 727624 40.2116 28.0551 644.976 -105600 53458.4 9.55907 1.34208 23.4106
888000 12.5183 727263 40.1662 28.0692 645.06 -105687 53487.4 26.0659 -3.57042 15.0594
889000 -14.7587 728184 40.2468 28.0486 645.059 -105588 53488.2 -15.9762 9.44246 -37.7425
890000 10.5708 728461 40.3187 28.0073 645.103 -105482 53466.4 -10.5992 14.2679 28.0437
891000 -12.7921 728746 40.2301 28.0703 645.325 -105661 53396.4 -34.4821 -1.74628 -2.14785
892000 7.53808 727515 40.1403 28.0886 645.256 -105671 53534.2 32.4828 -10.3843 0.515736
893000 -0.826638 727508 40.2222 28.0367 645.126 -105791 53485.8 -10.6135 11.6281 -3.49449
894000 2.62487 726885 40.14 28.0717 645.09 -105796 53403.8 5.51361 -1.10438 3.46538
895000 -7.18321 727587 40.1748 28.0796 644.971 -105837 53463.4 -30.8038 6.42245 2.83175
896000 12.2786 728218 40.15 28.1166 645.08 -105634 53430.6 18.1841 2.1684 16.4833
897000 -5.00262 728652 40.1477 28.1157 645.521 -105598 53388.5 7.20569 -2.98486 -19.2287
898000 0.0111231 728344 40.1844 28.0866 645.329 -105587 53484.5 4.80533 23.9975 -28.7695
899000 -14.8113 728612 40.2433 28.0878 644.592 -105507 53459.4 -6.49415 -33.6641 -4.27565
900000 24.3487 728203 40.3039 28.0284 644.625 -105485 53487.7 31.8633 13.3404 27.8424
901000 -8.32202 729105 40.3548 28.0626 643.823 -105522 53448.5 -15.1465 -22.2695 12.4499
902000 3.8913 728953 40.3494 28.0314 644.492 -105537 53417.4 -6.51713 26.4613 -8.27022
903000 -7.75154 728989 40.3176 28.0653 644.255 -105498 53485 -14.0834 -2.3668 -6.80443
904000 10.8956 728663 40.1324 28.1638 644.675 -105598 53427.8 27.6342 -16.5084 21.561
905000 -0.603518 727738 40.1953 28.0649 645.114 -105627 53433.5 -22.9458 27.8209 -6.68568
906000 -3.25074 728030 40.251 28.0305 645.27 -105512 53507.7 5.09313 -2.94318 -11.9022
907000 4.11166 727906 40.2559 28.0109 645.535 -105816 53371.1 2.21293 16.3427 -6.22071
908000 -4.73798 727758 40.1664 28.0862 645.106 -105686 53461.1 5.07291 -8.15756 -11.1293
909000 6.48776 728437 40.196 28.1008 644.897 -105514 53451.8 -8.50578 -3.83255 31.8016
910000 4.30365 728743 40.1904 28.1116 645.011 -105721 53418 3.83502 9.11445 -0.0385049
911000 8.16157 728725 40.2272 28.0767 645.206 -105637 53403.9 23.4387 -3.06827 4.11431
912000 -24.7645 729174 40.197 28.1155 645.196 -105627 53419.2 -26.5673 -33.7181 -14.008
913000 0.499939 727744 40.2027 28.0562 645.201 -105657 53471.5 -2.26514 16.4482 -12.6832
914000 1.47391 727901 40.1782 28.0963 644.811 -105568 53439.2 -12.6122 17.4969 -0.46303
915000 7.49617 729202 40.1766 28.1339 645.127 -105410 53488.3 8.6665 -13.4389 27.2609
916000 -8.42926 728365 40.1835 28.0862 645.371 -105557 53494.3 -12.8023 2.4448 -14.9303
917000 16.6661 728016 40.1158 28.12 645.373 -105578 53497 22.782 14.3258 12.8905
918000 -15.8582 728494 40.1389 28.1207 645.41 -105710 53431.3 -14.6034 -18.7631 -14.2081
919000 19.3044 727894 40.0925 28.1407 645.164 -105687 53436.1 22.0681 21.2702 14.5748
920000 9.93374 728295 40.1385 28.1443 644.696 -105581 53412.6 0.990754 27.1169 1.69353
921000 -15.1406 729131 40.087 28.1849 645.336 -105306 53470.7 8.38627 -48.012 -5.79614
922000 10.4692 727972 40.214 28.077 644.743 -105622 53409.9 -7.63346 16.6034 22.4378
923000 -7.52898 727335 40.1733 28.0769 644.834 -105578 53473.6 -7.58175 -28.113 13.1078
924000 5.18558 728981 40.3015 28.0434 645.006 -105567 53410.6 -20.1291 46.4555 -10.7697
925000 -2.52538 728374 40.153 28.1122 645.271 -105458 53452.6 20.1259 -16.6835 -11.0184
926000 1.39826 728090 40.1568 28.0603 646.151 -105668 53397.4 11.9216 0.472283 -8.19914
927000 -5.15406 727939 40.2281 28.0253 645.678 -105601 53369.1 -10.2484 5.6985 -10.9123
928000 -0.272991 728745 40.2516 28.0677 645.039 -105466 53503.2 -1.92898 -4.39901 5.50902
929000 -6.83099 729024 40.3301 28.0292 644.916 -105355 53503.3 -14.5193 -12.184 6.21033
930000 7.67741 728154 40.3045 27.9904 645.446 -105555 53406.6 11.6639 -4.79948 16.1678
931000 -6.34207 727995 40.3035 27.9804 645.551 -105517 53436 -5.7103 -0.943803 -12.3721
932000 -3.1209 728758 40.2714 28.0508 645.122 -105464 53460.2 -2.23217 -21.1219 13.9913
933000 -7.36074 728045 40.1777 28.0547 645.904 -105638 53380.2 5.44527 -9.76605 -17.7614
934000 19.7878 727792 40.2146 28.026 645.748 -105787 53436.2 -0.0816934 40.0138 19.4312
935000 -7.02309 727639 40.206 28.0334 645.581 -105756 53438.4 21.2028 -34.1388 -8.13334
936000 1.05225 727062 40.2641 27.9571 645.893 -105712 53434.8 2.97803 4.39803 -4.21929
937000 -5.42709 727393 40.2902 27.971 645.451 -105674 53401.8 -6.74186 1.98004 -11.5195
938000 8.43472 726815 40.2143 27.9976 645.54 -105739 53474.2 -8.32253 24.344 9.28272
939000 -15.8636 727522 40.1686 28.0436 645.842 -105666 53515 -8.71156 -20.4313 -18.448
940000 -0.717907 726942 40.1166 28.0602 645.782 -105755 53439.3 0.475206 0.1384 -2.76733
941000 14.0161 726877 40.0859 28.0812 645.736 -105778 53414.3 25.6176 -4.35133 20.782
942000 9.37682 726885 40.1037 28.0329 646.568 -105778 53426.5 16.1972 8.06451 3.86873
943000 0.289607 727457 40.1208 28.0749 645.832 -105760 53488.8 -7.7786 7.337 1.31042
944000 -7.08558 727890 40.1749 28.0424 646.094 -105654 53519.6 -14.2031 9.39455 -16.4482
945000 2.36392 729470 40.2218 28.0767 645.95 -105433 53493.6 5.89366 -11.5901 12.7882
946000 0.614467 728518 40.2353 28.0256 646.07 -105499 53504.9 -12.2271 23.3753 -9.30485
947000 -14.0643 726852 40.1292 28.0499 645.735 -105649 53402.6 5.34363 -22.4684 -25.0681
948000 0.0584675 727037 40.2027 28.0196 645.416 -105613 53375.2 5.34491 -30.8489 25.6794
949000 3.54696 727373 40.2481 27.993 645.599 -105577 53389.9 1.6112 4.4169 4.61278
950000 20.1019 726746 40.2191 27.9617 646.229 -105656 53474.9 21.8259 38.8427 -0.362987
951000 2.50425 727716 40.2438 28.0253 645.227 -105744 53388.2 -1.31185 -5.66283 14.4874
952000 -3.27133 727689 40.1355 28.0969 645.296 -105554 53479.8 14.9422 -7.22922 -17.527
953000 -7.40806 728011 40.2452 28.0502 644.893 -105514 53468.7 -37.4322 -0.618846 15.8268
954000 8.93064 727471 40.1991 28.0077 646.133 -105559 53454 11.1326 25.9358 -10.2765
955000 -12.8014 728763 40.2225 28.0574 645.759 -105470 53424 8.28892 -29.8742 -16.819
956000 12.796 729571 40.2784 28.0542 645.651 -105436 53437.7 6.85376 10.5405 20.9937
957000 -2.5763 729490 40.2859 28.034 645.924 -105555 53423 0.38487 12.5047 -20.6185
958000 4.16076 729353 40.2985 28.0551 645.116 -105514 53488.5 0.0196558 -4.29946 16.7621
959000 5.75178 728940 40.366 27.9978 644.989 -105615 53437 -36.1714 39.9379 13.4888
960000 -0.611727 727385 40.1813 28.031 645.804 -105701 53420.4 20.8041 -9.51776 -13.1215
961000 6.05347 727965 40.2289 28.0344 645.478 -105677 53385.7 -8.9165 18.6009 8.47597
962000 9.46602 728257 40.1918 28.0582 645.783 -105580 53436.4 38.7916 5.69457 -16.0881
963000 -7.1572 729783 40.428 27.9609 645.596 -105511 53378.2 -23.3052 2.45934 -0.625726
964000 16.8984 728691 40.3924 27.9784 644.792 -105516 53495.6 -2.80876 9.41089 44.0931
965000 -6.63976 728016 40.2875 27.9915 645.572 -105631 53382.7 2.95063 -9.88195 -12.988
966000 4.63078 727550 40.3775 27.926 645.232 -105597 53420.3 -25.5867 6.38667 33.0924
967000 -4.30179 727975 40.3622 27.9363 645.616 -105431 53493.2 15.0468 -7.06693 -20.8852
968000 1.93461 728362 40.3583 27.9486 645.735 -105566 53408.9 -2.37418 27.8713 -19.6933
969000 -2.60875 728326 40.3792 27.9615 645.07 -105376 53419.7 -18.1671 6.20684 4.13403
970000 25.1426 728132 40.301 27.9904 645.484 -105439 53505.5 48.284 3.50162 23.6424
971000 -12.5682 728756 40.3783 27.9616 645.464 -105430 53461.5 -16.795 -12.3971 -8.51256
972000 9.887 728240 40.4587 27.9008 645.128 -105647 53388.1 -1.48796 14.8957 16.2533
973000 -10.4847 729261 40.385 27.9829 645.313 -105708 53410.8 -14.8731 -11.7004 -4.88065
974000 22.8556 727935 40.3739 27.9655 644.718 -105783 53446.3 24.6401 13.7232 30.2035
975000 -28.3612 728948 40.4305 27.9594 644.85 -105484 53457.5 -48.3929 -5.17665 -31.5139
976000 24.4797 728725 40.3392 28.0099 644.947 -105458 53409.6 33.2775 21.2251 18.9366
977000 -6.83358 728497 40.3145 28.0277 644.732 -105513 53435.4 -8.74589 5.03102 -16.7859
978000 -0.820414 728623 40.3605 28.0104 644.509 -105398 53434.5 -6.60848 -9.99195 14.1392
979000 5.68881 727902 40.3782 27.9854 644.161 -105566 53400.4 11.5615 1.99053 3.5144
980000 4.06997 726965 40.3681 27.9439 644.45 -105665 53436 24.172 0.937688 -12.8998
981000 -3.1019 728401 40.4299 27.9577 644.415 -105727 53437.4 -18.6311 11.8461 -2.52071
982000 1.513 728665 40.3605 28.019 644.346 -105564 53474.8 -9.98365 4.1807 10.342
983000 -0.339209 728661 40.2766 28.0593 644.758 -105431 53504 14.2861 -6.83377 -8.46993
984000 6.51781 728661 40.2242 28.0997 644.669 -105501 53398.4 37.1325 -15.4951 -2.08397
985000 -0.719952 728788 40.2881 28.0849 644.098 -105437 53474.9 -10.2127 -7.83874 15.8916
986000 -5.71564 728415 40.2822 28.0668 644.276 -105438 53450.8 -5.45217 -5.9417 -5.75306
987000 8.06068 729197 40.38 28.0168 644.556 -105553 53404.5 -0.139581 22.2247 2.09692
988000 -4.31091 728131 40.2784 28.0146 645.287 -105597 53469.1 -2.55514 -5.23733 -5.14026
989000 6.11382 728405 40.2066 28.0809 645.155 -105466 53447.6 13.8047 7.10931 -2.57252
990000 6.78154 728820 40.2648 28.0684 644.877 -105542 53424.9 -7.71305 -14.7079 42.7656
991000 -7.57374 727899 40.2402 28.0155 645.675 -105618 53397.5 20.5286 -4.17805 -39.0718
992000 1.01731 728604 40.3249 28.0242 644.739 -105728 53375.8 -14.4653 -2.22953 19.7467
993000 7.30054 729184 40.3522 28.0274 644.745 -105484 53452.7 0.387799 21.0084 0.505433
994000 -7.54896 728655 40.311 28.0113 645.306 -105613 53411.7 -16.744 6.34474 -12.2477
995000 -2.10775 728172 40.1822 28.0815 645.328 -105448 53489.3 11.0918 -17.3521 -0.0629641
996000 11.73 728617 40.268 28.0263 645.614 -105457 53470.7 5.53188 19.0728 10.5854
997000 2.82677 728787 40.2413 28.0903 644.723 -105439 53516 4.12132 -18.9732 23.3322
998000 0.463915 727796 40.1987 28.0746 644.888 -105591 53367 12.6571 -9.84948 -1.41589
999000 6.81323 727081 40.2087 28.0343 645.02 -105571 53469.7 -0.938456 24.1586 -2.78044
1000000 5.34359 726980 40.178 28.0799 644.375 -105848 53388.8 15.4901 0.27005 0.27064
1001000 -6.66435 728381 40.2364 28.0721 644.858 -105482 53516.6 -17.7884 8.85011 -11.0547
1002000 4.10619 727782 40.2003 28.0894 644.512 -105614 53494.6 9.54096 -15.1883 17.966
1003000 -16.7201 727252 40.1632 28.0615 645.277 -105760 53363 -8.63248 -18.5085 -23.0191
1004000 23.9501 727514 40.2735 28.0174 644.754 -105618 53420.9 -5.67324 43.5126 34.0111
1005000 -32.3533 727945 40.2368 28.0461 645.064 -105708 53431.7 -14.3169 -32.2669 -50.4761
1006000 36.7896 727146 40.1569 28.0668 645.16 -105707 53386.3 38.2257 26.655 45.488
1007000 -0.183498 727229 40.1703 28.0641 645.084 -105729 53430.3 20.3044 -5.60889 -15.246
1008000 -4.75168 728157 40.3359 28.001 644.705 -105792 53373.2 -23.0522 22.1553 -13.3581
1009000 -1.79583 728434 40.2723 28.0756 644.253 -105420 53460.5 -20.4468 5.26759 9.7917
1010000 1.93159 728264 40.1684 28.118 644.792 -105521 53404.9 16.9343 -11.2277 0.0882221
1011000 -1.61536 728138 40.2737 28.0681 644.14 -105435 53361.2 -28.3877 19.6337 3.90791
1012000 -2.20133 728633 40.1851 28.1312 644.549 -105438 53463.9 22.4638 -20.2791 -8.7887
1013000 -11.0577 728636 40.2503 28.0892 644.469 -105543 53424.6 -18.4301 8.34077 -23.0839
1014000 22.767 727799 40.2084 28.1304 643.456 -105592 53455 29.8837 -17.6214 56.0387
1015000 -6.9881 728670 40.1802 28.1791 643.566 -105604 53443.6 -0.303453 -6.27459 -14.3863
1016000 8.11044 727728 40.1665 28.1356 643.946 -105563 53465.1 -20.6977 45.0867 -0.0576374
1017000 0.814139 728424 40.1351 28.1914 643.788 -105702 53399.5 23.6883 -31.751 10.5052
1018000 -14.5002 728497 40.2389 28.115 643.937 -105466 53462.5 -22.0401 -21.7906 0.330121
1019000 2.08934 728245 40.2777 28.0585 644.388 -105586 53456.6 -13.7076 24.6225 -4.64685
1020000 -0.558303 727900 40.1726 28.1075 644.644 -105424 53467.2 21.0953 -9.23495 -13.5352
1021000 3.60621 729016 40.2348 28.1176 644.402 -105443 53418.5 4.55926 7.31887 -1.05949
1022000 5.2653 727958 40.2324 28.0965 643.989 -105557 53466.5 21.194 -4.77507 -0.623049
1023000 -3.38711 728484 40.3148 28.0587 644.002 -105465 53482.4 -16.4549 4.97552 1.31801
1024000 3.44062 729666 40.3701 28.0779 643.726 -105376 53534.8 -14.1747 4.1893 20.3073
1025000 2.78029 728122 40.3263 28.0424 643.874 -105595 53454.9 12.0189 13.1493 -16.8273
1026000 -5.00895 729277 40.293 28.1125 643.818 -105687 53419 17.343 -22.033 -10.3369
1027000 -7.78785 728124 40.1683 28.1332 644.324 -105665 53439.8 -7.06178 -5.16908 -11.1327
1028000 7.41875 727868 40.1198 28.1687 644.062 -105663 53438.2 23.116 -11.9085 11.0487
1029000 -0.263649 728395 40.1761 28.1639 643.734 -105635 53394.8 -1.54523 4.17357 -3.41929
1030000 -2.63699 728142 40.1487 28.1486 644.3 -105565 53420.8 15.1956 -14.3515 -8.75511
1031000 3.11786 728244 40.178 28.1288 644.375 -105691 53359.3 20.5401 -9.31981 -1.86675
1032000 5.94567 727678 40.2076 28.0863 644.373 -105627 53470.7 2.17019 21.8951 -6.22827
1033000 1.98853 728171 40.3136 28.059 643.741 -105710 53379.6 -20.8994 6.28634 20.5787
1034000 -1.57864 728381 40.2985 28.0619 644.1 -105667 53397.7 4.09793 -9.81613 0.982265
1035000 0.034059 727470 40.2665 28.0573 643.911 -105702 53430.9 -8.67954 32.6411 -23.8594
1036000 0.0111814 728361 40.2465 28.1162 643.668 -105621 53441.9 10.5461 -14.1068 3.59425
1037000 0.41034 728845 40.2496 28.1448 643.391 -105505 53445.8 -15.028 -11.6108 27.8698
1038000 -4.60183 728891 40.2773 28.1132 643.713 -105552 53479.7 6.6031 2.72834 -23.1369
1039000 4.21437 728272 40.2719 28.0997 643.561 -105556 53438 9.97226 -6.8877 9.55855
1040000 -3.0431 728584 40.2829 28.0815 644.079 -105567 53430.9 -6.50289 -0.790839 -1.83558
1041000 9.11405 727672 40.1838 28.0948 644.554 -105656 53433 -4.03239 27.4932 3.88137
1042000 0.75642 727653 40.0769 28.1679 644.579 -105665 53424.5 27.6076 -20.8915 -4.44678
1043000 1.31364 727510 40.1691 28.1353 643.717 -105667 53429.1 6.98782 2.01361 -5.06051
1044000 -0.452026 727359 40.1709 28.1074 644.195 -105607 53444.5 -7.84871 14.6648 -8.17215
1045000 4.0857 728183 40.1539 28.1672 643.828 -105758 53389.1 27.0127 -6.40386 -8.35177
1046000 -6.88251 728718 40.2639 28.1133 643.772 -105718 53402.1 -14.1574 -13.7567 7.26654
1047000 13.4192 728477 40.2206 28.1162 644.187 -105728 53494.2 -1.1332 35.5793 5.8116
1048000 -4.1114 728175 40.17 28.1256 644.513 -105618 53440.6 -6.56388 4.81978 -10.5901
1049000 6.90702 727848 40.1464 28.1135 644.88 -105768 53364.8 -1.33367 7.15242 14.9023
1050000 -8.39181 728730 40.0802 28.1953 644.852 -105691 53443.7 14.9808 -10.957 -29.1992
1051000 -1.50159 728278 40.1906 28.1061 644.722 -105560 53451.6 -22.7375 12.1762 6.05648
1052000 18.218 727159 40.1263 28.0912 645.105 -105559 53463.2 21.4483 33.6216 -0.415827
1053000 6.53621 727411 40.0544 28.1473 645.199 -105680 53408.3 25.6155 6.64004 -12.6469
1054000 -9.63308 728180 40.1503 28.1539 644.186 -105511 53452.5 -2.66265 -29.2336 2.99701
1055000 7.43218 727569 40.1662 28.1143 644.296 -105685 53399.9 20.2241 24.4865 -22.4141
1056000 -14.1844 727812 40.2508 28.0975 643.543 -105794 53364.7 -34.2069 -17.487 9.14059
1057000 7.54424 727104 40.1936 28.0882 644.045 -105713 53464.1 5.23095 2.43285 14.9689
1058000 4.30036 727440 40.117 28.1567 644.004 -105598 53474.4 17.2073 -8.34171 4.03548
1059000 6.21907 727114 40.1059 28.1651 643.7 -105755 53432.5 6.54534 3.92177 8.1901
1060000 -9.85368 727757 40.0971 28.1724 644.244 -105613 53500.8 -7.24346 -9.8887 -12.4289
1061000 -13.7534 727963 40.1371 28.1703 643.832 -105711 53467.5 -18.3205 -18.3326 -4.6072
1062000 7.19604 728102 40.1375 28.1594 644.198 -105787 53410.8 24.3578 2.69205 -5.46175
1063000 9.04721 727450 40.1852 28.1174 643.816 -105772 53459.2 12.6522 9.11518 5.37422
1064000 -0.732368 728473 40.1962 28.1324 644.201 -105599 53478.3 -16.2212 9.75134 4.27272
1065000 -0.522184 728195 40.0776 28.2035 644.233 -105761 53408 44.1917 -48.5416 2.78335
1066000 -3.60287 727643 40.1148 28.1402 644.594 -105713 53357.7 8.77804 11.9261 -31.5127
1067000 1.87923 728311 40.2673 28.0858 643.988 -105531 53429.4 -14.4656 0.0502373 20.053
1068000 0.431856 728349 40.1824 28.1504 643.9 -105535 53397.1 12.0952 -22.917 12.1174
1069000 -4.39083 728356 40.2284 28.1217 643.826 -105506 53474.8 -5.62601 14.8539 -22.4004
1070000 -5.23058 728520 40.1858 28.1781 643.367 -105512 53385.7 -28.6143 -5.01587 17.9384
1071000 11.8992 728182 40.1179 28.1981 643.698 -105684 53398.5 22.5044 16.4562 -3.26307
1072000 1.1271 729402 40.1296 28.2484 643.44 -105612 53394.7 0.958869 -13.2386 15.661
1073000 -4.96542 728317 40.0719 28.2238 643.969 -105647 53419.9 -0.218984 -2.56124 -12.116
1074000 -1.79594 728649 40.1257 28.1828 644.334 -105662 53405.8 -25.534 25.9274 -5.78121
1075000 -5.26639 729136 40.0761 28.2566 643.878 -105626 53384.4 14.6375 -32.0442 1.6076
1076000 23.4567 729066 40.1183 28.2259 643.838 -105713 53446.6 36.3737 23.1552 10.8412
1077000 -5.12595 729036 40.175 28.1917 643.682 -105539 53444.7 -12.7403 2.63668 -5.27424
1078000 -8.75725 728358 40.0957 28.2181 643.754 -105688 53411.8 -8.20973 -10.5757 -7.48637
1079000 14.9334 727789 40.1072 28.1757 644.034 -105606 53493.1 15.41 17.1664 12.2237
1080000 8.27217 727818 40.0742 28.1908 644.243 -105648 53446 0.114264 18.2446 6.45766
1081000 -0.631071 727449 40.025 28.1855 644.831 -105718 53443 9.1145 5.19905 -16.2068
1082000 -9.9767 728546 40.0465 28.2614 643.722 -105520 53474.7 -1.26715 -34.4971 5.83411
1083000 4.84325 728408 40.1235 28.2086 643.567 -105392 53506.2 0.641387 36.0798 -22.1914
1084000 1.59813 729461 40.1769 28.2248 643.274 -105455 53386.1 12.6993 -22.3847 14.4798
1085000 5.38408 729421 40.1694 28.1846 644.273 -105417 53433.9 -0.603565 6.68839 10.0674
1086000 6.26266 728452 40.0807 28.2094 644.276 -105493 53473.1 29.177 -0.649373 -9.73966
1087000 -4.45565 728439 40.1713 28.1582 643.98 -105467 53472.1 -23.1645 2.18598 7.61157
1088000 5.65475 729319 40.213 28.1533 644.202 -105440 53413.8 3.78169 15.291 -2.10848
1089000 -4.45226 728533 40.219 28.1135 644.323 -105535 53455 -8.22884 -20.3207 15.1928
1090000 1.46956 728463 40.3067 28.0684 643.891 -105621 53396.7 7.61013 -5.73255 2.53109
1091000 6.45405 727960 40.2744 28.0503 644.378 -105568 53456 -17.2527 48.6123 -11.9974
1092000 -3.82399 727345 40.1867 28.0972 644.161 -105655 53428.9 -8.57669 -11.7308 8.83551
1093000 -0.174448 728516 40.1823 28.1369 644.361 -105588 53513.4 -0.614136 -9.43246 9.52325
1094000 14.9263 727899 40.0837 28.1693 644.655 -105726 53483.9 30.0509 18.0528 -3.32468
1095000 -1.32232 728387 40.1279 28.1804 644.124 -105848 53380.7 6.03221 -8.19819 -1.80098
1096000 -8.92088 728091 40.2019 28.1047 644.408 -105949 53394.9 -34.5788 6.53953 1.27662
1097000 4.18418 727727 40.074 28.169 644.666 -105823 53454.5 34.1226 -26.0941 4.52405
1098000 12.8789 727507 40.1547 28.1023 644.704 -105806 53451.3 -0.38376 27.8818 11.1387
1099000 -7.10348 727750 40.1576 28.0877 645.205 -105812 53435.7 -40.3542 15.5124 3.53135
1100000 11.0073 726770 40.0635 28.0999 645.57 -105880 53431.8 18.7133 5.55958 8.74897
1101000 -17.542 728704 40.0728 28.1769 645.37 -105656 53466.8 -12.2914 -21.0748 -19.2597
1102000 21.7877 727858 40.0764 28.1409 645.388 -105761 53488 43.1835 9.23259 12.9469
1103000 -3.64735 728394 40.1316 28.1471 644.832 -105881 53372.2 3.44653 0.569799 -14.9584
1104000 -7.0669 728568 40.1362 28.1467 644.921 -105720 53433.6 -4.82579 3.26147 -19.6364
1105000 11.9025 727871 40.1491 28.1353 644.36 -105697 53441.2 -10.1487 25.2624 20.5937
1106000 -7.08459 728633 40.0657 28.2036 644.81 -105572 53432.2 16.6929 -19.468 -18.4786
1107000 9.02176 728181 40.1116 28.1802 644.206 -105519 53520 -7.37828 11.2937 23.1499
1108000 -4.45323 728370 40.0684 28.1898 644.849 -105643 53387.8 7.99477 -12.9799 -8.37459
1109000 12.8032 727612 40.0048 28.2057 644.838 -105739 53413.1 18.5769 10.0137 9.81893
1110000 4.48373 728063 40.0903 28.1833 644.376 -105514 53465.6 -3.63379 22.0118 -4.92684
1111000 -1.63435 728169 40.0556 28.2218 644.148 -105401 53488.8 8.96407 -13.2657 -0.601398
1112000 -1.96514 728864 40.0712 28.207 644.848 -105262 53485.9 -8.28884 6.72878 -4.33537
1113000 -10.781 728601 40.0257 28.247 644.436 -105433 53428.8 7.95323 -41.8562 1.55987
1114000 14.5944 728178 40.05 28.218 644.331 -105588 53464.2 7.25884 36.6324 -0.108117
1115000 3.99023 728977 39.9905 28.3141 643.805 -105407 53513.7 35.5727 -34.6876 11.0856
1116000 -3.84013 730073 40.1565 28.241 643.77 -105361 53487.3 -7.42641 8.40546 -12.4995
1117000 -7.77226 729507 40.1309 28.2326 643.873 -105583 53394.5 -5.14516 -27.6256 9.45401
1118000 11.4361 727874 40.0652 28.1901 644.455 -105615 53427.9 1.78206 34.6975 -2.17129
1119000 2.12849 727879 39.9973 28.2311 644.617 -105545 53465.5 1.08611 14.1769 -8.87752
1120000 -2.62473 728147 40.0064 28.2626 643.988 -105531 53482.6 6.60679 -11.2773 -3.20367
1121000 3.76088 728214 40.094 28.2353 643.262 -105644 53432.7 3.37879 10.4675 -2.56365
1122000 5.52883 728335 40.0631 28.259 643.325 -105591 53439.6 -9.12919 2.96774 22.748
1123000 -2.83607 728540 39.9919 28.3017 643.68 -105594 53412.7 29.8983 -16.2346 -22.1719
1124000 6.61821 728058 40.0467 28.2714 643.061 -105629 53407.3 3.26137 16.472 0.121274
1125000 -12.4345 729019 40.131 28.2616 642.779 -105544 53430.3 -12.2544 -12.5166 -12.5326
1126000 -4.47681 729009 40.1697 28.216 643.191 -105609 53432.2 -7.40161 31.9978 -38.0266
1127000 1.60196 728489 40.0476 28.2853 643.111 -105678 53474.3 22.7629 -35.5254 17.5684
1128000 6.48581 728119 40.1536 28.1712 643.682 -105754 53432.1 -32.1995 46.1252 5.53174
1129000 6.69287 727636 40.0738 28.2174 643.481 -105797 53403.4 37.9935 -25.6468 7.73187
1130000 12.446 727467 40.0487 28.2129 643.839 -105747 53398 0.435894 49.4252 -12.5231
1131000 -4.13262 727639 39.999 28.2708 643.471 -105685 53438.9 18.6171 -30.2243 -0.790594
1132000 -8.26319 727911 40.0425 28.2426 643.655 -105557 53472.1 -24.7439 11.5409 -11.5865
1133000 9.35569 727963 40.0152 28.2682 643.557 -105517 53440.8 2.18346 7.75384 18.1298
1134000 4.61026 728479 39.9947 28.2862 643.932 -105496 53429.7 19.4885 -5.95442 0.296664
1135000 -14.0304 728574 40.0646 28.2301 644.171 -105562 53435.6 -0.591737 -24.1074 -17.3919
1136000 4.66559 728516 40.1599 28.1943 643.406 -105497 53448.1 -29.0179 10.2051 32.8096
1137000 9.78063 728128 40.125 28.1648 644.299 -105524 53483.5 42.2409 -3.32518 -9.57386
1138000 1.16928 727843 40.1355 28.1488 644.242 -105757 53432.5 -5.25248 16.9803 -8.22002
1139000 0.809491 728698 40.1345 28.207 643.685 -105665 53419.9 -11.7517 7.97817 6.20205
1140000 -0.686005 727827 40.0898 28.1875 644.079 -105660 53414.8 27.8767 -24.9882 -4.9466
1141000 -6.3991 728474 40.1614 28.1512 644.328 -105650 53403 0.581104 -2.50988 -17.2685
1142000 5.33166 728875 40.1766 28.1777 643.833 -105528 53441.2 -10.15 12.3104 13.8346
1143000 -2.93341 729863 40.1759 28.1894 644.451 -105444 53446.6 -2.70144 4.51375 -10.6125
1144000 16.0736 729199 40.1142 28.2097 644.391 -105567 53454.8 12.5041 12.2153 23.5014
1145000 -8.2001 729680 40.1627 28.1995 644.273 -105469 53464.6 -1.38659 -18.5201 -4.69362
1146000 -13.4791 729603 40.1676 28.1962 644.201 -105536 53410.4 -9.38759 -19.4246 -11.625
1147000 14.8519 728741 40.1422 28.1618 644.63 -105523 53414.7 1.26333 37.4128 5.87955
1148000 -8.74237 728670 40.1648 28.1373 644.768 -105414 53503.6 -21.0803 0.82337 -5.97018
1149000 -0.110877 728511 40.0839 28.186 644.811 -105385 53476.2 22.4027 -19.4543 -3.28105
1150000 0.0829239 729239 40.0894 28.2242 644.495 -105614 53399 14.049 -13.3878 -0.412373
1151000 2.96981 728307 40.0885 28.1848 644.585 -105754 53417.8 -8.56205 22.4503 -4.97879
1152000 -1.49206 728327 40.0205 28.2396 644.445 -105497 53501.6 16.7112 -11.3201 -9.86723
1153000 0.34466 728693 40.0511 28.216 644.814 -105630 53409.3 2.53827 10.5227 -12.027
1154000 14.0169 728028 40.1221 28.1651 644.25 -105720 53381.9 6.30177 8.71491 27.034
1155000 -19.6943 729522 40.2201 28.1408 644.553 -105596 53454.5 -45.7577 -23.3798 10.0547
