# Time-averaged data for fix myglobalout1
# TimeStep v_ttime v_ppress v_vvol v_ppe v_kke v_ppx v_ppy v_ppz
77000 68505 13001 730228 -170021 63457.5 13936.1 14192.3 10874.6
78000 69505 13021.5 730228 -170350 63399.1 13995.5 14252.2 10816.7
79000 70505 13073.2 730228 -170442 63352.6 13951.4 14364.4 10903.7
80000 71505 13018.2 730228 -170517 63272 13912.5 14295.9 10846.2
81000 72505 13016 730228 -170340 63364.6 13879.3 14257.9 10910.8
82000 73505 13030.9 730228 -170468 63345.3 13870.4 14266.3 10956.1
83000 74505 13044.1 730228 -170389 63387.7 13847.4 14318.7 10966.2
84000 75505 12993.9 730228 -170205 63398.9 13848.3 14239 10894.4
85000 76505 13052.1 730228 -170454 63417.3 13878.6 14317.5 10960.2
86000 77505 13073.6 730228 -170472 63385.3 13856.4 14326.4 11037.9
87000 78505 13045.2 730228 -170491 63228.9 13870.5 14334.4 10930.6
88000 79505 13005.3 730228 -170293 63362.2 13860.6 14255.9 10899.3
89000 80505 12972.3 730228 -170463 63302.9 13805.6 14203.6 10907.5
90000 81505 12995.5 730228 -170374 63418.9 13828.7 14227.3 10930.4
91000 82505 12995.7 730228 -170242 63446.4 13879.5 14260.5 10847.1
92000 83505 13025.9 730228 -170505 63362.6 13924.1 14308.8 10844.9
93000 84505 13005.4 730228 -170571 63349.2 13828 14302.3 10886
94000 85505 12952.4 730228 -170716 63291.5 13813.2 14260.2 10783.7
95000 86505 12952.8 730228 -170568 63344.4 13771.8 14244.1 10842.5
96000 87505 12905.1 730228 -170641 63319.2 13781.7 14096 10837.7
97000 88505 12995.2 730228 -170726 63373 13800.2 14239.1 10946.4
98000 89505 12966.6 730228 -170679 63404 13765 14244.9 10889.9
99000 90505 12990.9 730228 -170678 63438.4 13819.1 14234.5 10919.1
100000 91505 12959.4 730228 -170811 63317.3 13760.4 14272.2 10845.5
101000 92505 12987.3 730228 -170753 63336.9 13798.2 14286.2 10877.6
102000 93505 12929.8 730228 -170683 63366.2 13800 14207.7 10781.9
103000 94505 12984 730228 -170820 63289.1 13842.3 14250.7 10859
104000 95505 12931 730228 -170740 63380.8 13853.3 14162.1 10777.7
105000 96505 13000.4 730228 -170755 63364.8 13852.2 14293.7 10855.4
106000 97505 12943.2 730228 -170803 63401.6 13823.7 14226.9 10779
107000 98505 12905.4 730228 -170843 63310.9 13689.3 14160.3 10866.6
108000 99505 13024.9 730228 -170722 63374.2 13897.4 14201.5 10975.7
109000 100505 13034.3 730228 -171034 63327.1 13988.8 14232.4 10881.6
110000 101505 12932.6 730228 -170938 63456.9 13851.9 14222.6 10723.4
111000 102505 12971.1 730228 -170894 63382.5 13915.3 14178.5 10819.4
112000 103505 12894.8 730228 -170890 63330.5 13819 14123.5 10742
113000 104505 12948.4 730228 -170752 63397.5 13927.7 14066.9 10850.5
114000 105505 13007.6 730228 -170913 63348.9 13843.6 14293.3 10885.9
115000 106505 13079.1 730228 -170924 63247.1 13901.3 14261.6 11074.5
116000 107505 12959.2 730228 -170840 63403.8 13809.2 14219.6 10848.9
117000 108505 12942.2 730228 -170785 63429.3 13817.2 14152.6 10856.8
118000 109505 12953.8 730228 -170939 63329.5 13855.7 14168.4 10837.3
119000 110505 12981.9 730228 -170678 63384.2 13853.9 14219.4 10872.4
120000 111505 12955.7 730228 -171062 63257.7 13884.6 14198.3 10784.3
121000 112505 12951.9 730228 -171095 63288.3 13933.3 14197.9 10724.5
122000 113505 13021.5 730228 -171096 63249.9 13828.5 14310.5 10925.6
123000 114505 12928.1 730228 -171010 63324.1 13774.7 14169.3 10840.4
124000 115505 12899.8 730228 -171099 63278 13753.3 14115.3 10830.7
125000 116505 12967.5 730228 -171215 63295.6 13801.8 14220.8 10879.8
126000 117505 12923.9 730228 -171118 63377.9 13811.4 14190 10770.3
127000 118505 12815.7 730228 -171068 63365.6 13694.5 13979.6 10773.1
128000 119505 12905 730228 -171048 63305.1 13784.9 14116.6 10813.5
129000 120505 12937.4 730228 -171088 63308.4 13806.9 14086.9 10918.5
130000 121505 12925.1 730228 -171209 63349.6 13918 14063.9 10793.4
131000 122505 12922.1 730228 -171282 63370.2 13834.7 14147.2 10784.3
132000 123505 12819 730228 -171313 63342.3 13651.3 14114.8 10690.9
133000 124505 12894.7 730228 -171268 63299.6 13771 14172.8 10740.1
134000 125505 12826.2 730228 -171270 63302.6 13752.5 14081.3 10644.9
135000 126505 12810.9 730228 -171126 63377.7 13777.7 14025.8 10629.2
136000 127505 12912.2 730228 -171040 63453 13867.6 14154.5 10714.4
137000 128505 12885 730228 -171187 63351.3 13713.8 14175.5 10765.7
138000 129505 12860.4 730228 -171396 63281.2 13736.4 14097.4 10747.4
139000 130505 12946.1 730228 -171270 63425.5 13902.5 14144.1 10791.7
140000 131505 12953.3 730228 -171129 63382.8 13921.5 14172.1 10766.4
141000 132505 12972.6 730228 -171162 63425.9 13881 14177.2 10859.6
142000 133505 12931.7 730228 -171182 63397.3 13802.9 14143.4 10848.8
143000 134505 12927.3 730228 -171191 63349.4 13733.1 14185.6 10863.1
144000 135505 12883.2 730228 -171110 63407.5 13766.2 14202.6 10680.8
145000 136505 12913.4 730228 -171351 63269.5 13806.2 14207.8 10726.1
146000 137505 12935.2 730228 -171325 63368 13772 14280.3 10753.4
147000 138505 12852.4 730228 -171537 63314.5 13730 14180.7 10646.4
148000 139505 12903 730228 -171408 63387.1 13840.9 14205.8 10662.3
149000 140505 12979.7 730228 -171289 63435.3 13888.3 14195.2 10855.6
150000 141505 12944.7 730228 -171414 63333.1 13843.2 14167.6 10823.3
151000 142505 12965.7 730228 -171483 63343.4 13814.6 14176.6 10906
152000 143505 12960.3 730228 -171326 63349.3 13698 14272.9 10910.1
153000 144505 12954.6 730228 -171438 63326.3 13807.1 14242.4 10814.2
154000 145505 12918.3 730228 -171433 63351.9 13810.6 14232.5 10711.7
155000 146505 12885.7 730228 -171683 63305.7 13822.7 14098.7 10735.7
156000 147505 12927.5 730228 -171427 63306.5 13835.8 14118.2 10828.5
157000 148505 12942.1 730228 -171414 63348.7 13721.1 14213.6 10891.7
158000 149505 12850.6 730228 -171373 63371.2 13725.9 14119.7 10706.1
159000 150505 12929.3 730228 -171568 63378.7 13759.2 14181.4 10847.3
160000 151505 12903.4 730228 -171625 63382.5 13723 14158.5 10828.8
161000 152505 12972.3 730228 -171425 63477.7 13866.6 14206.1 10844.4
162000 153505 13032.8 730228 -171404 63400.6 13898.4 14243.8 10956.2
163000 154505 13023.1 730228 -171435 63320.4 13936.1 14176.6 10956.6
164000 155505 12918.2 730228 -171470 63453.6 13773.4 14233.4 10747.8
165000 156505 12897.5 730228 -171490 63290.9 13757.2 14139.1 10796.3
166000 157505 12862.8 730228 -171633 63285 13710.1 14139.3 10738.9
167000 158505 12944.2 730228 -171507 63344.8 13844.5 14254.9 10733.2
168000 159505 12938.4 730228 -171579 63359.7 13884.6 14234.2 10696.6
169000 160505 12984.3 730228 -171623 63353.5 13951.3 14227 10774.5
170000 161505 12860.5 730228 -171636 63350.9 13746.4 14079.1 10755.9
171000 162505 12875.1 730228 -171510 63410.6 13757.2 14069.4 10798.7
172000 163505 12940.6 730228 -171498 63423.7 13804.9 14130.9 10885.9
173000 164505 12867.6 730228 -171579 63348.5 13719.5 14031.1 10852.2
174000 165505 12863.8 730228 -171767 63286.1 13769.2 14070.9 10751.2
175000 166505 12942.9 730228 -171644 63293.7 13875.7 14169.4 10783.8
176000 167505 12869.9 730228 -171660 63334.3 13765.1 14098 10746.7
177000 168505 12923.7 730228 -171545 63399 13818.9 14086.5 10865.6
178000 169505 12903.9 730228 -171617 63332.8 13890.1 14097.2 10724.3
179000 170505 12801 730228 -171688 63263.2 13783.4 13988.3 10631.3
180000 171505 12859 730228 -171616 63314.4 13802.3 14065 10709.7
181000 172505 12856.6 730228 -171526 63403.5 13729.3 14144.8 10695.7
182000 173505 12884.8 730228 -171466 63426 13672.1 14212.1 10770.2
183000 174505 12871.5 730228 -171582 63310.5 13739.5 14138.6 10736.3
184000 175505 12949.3 730228 -171493 63409.6 13800.7 14157.2 10890.1
185000 176505 12979.7 730228 -171465 63387.6 13886 14242.6 10810.4
186000 177505 12887.2 730228 -171531 63438.3 13837.9 14076.9 10746.8
187000 178505 12873.5 730228 -171848 63283.3 13775.1 14101.2 10744.2
188000 179505 12905.7 730228 -171597 63371.1 13716.3 14196.2 10804.5
189000 180505 12816.1 730228 -171523 63369 13720.6 14028.1 10699.7
190000 181505 12817 730228 -171612 63378.1 13773.2 13956.9 10720.9
191000 182505 12829 730228 -171726 63428 13758.7 13981 10747.2
192000 183505 12740.5 730228 -171795 63307.7 13639.2 13912.3 10669.9
193000 184505 12822.5 730228 -171628 63312.7 13713.1 13972.5 10782
194000 185505 12836.4 730228 -171724 63326.1 13775.9 13996.1 10737.2
195000 186505 12788.7 730228 -171803 63404.7 13716.3 13959.4 10690.3
196000 187505 12862.2 730228 -171770 63384.9 13764.9 14036.3 10785.4
197000 188505 12737.6 730228 -171857 63357 13635.3 13926.3 10651.1
198000 189505 12774.7 730228 -171768 63369.4 13595.7 13984.9 10743.4
199000 190505 12760.6 730228 -171785 63364.5 13720.8 13981.8 10579.3
200000 191505 12814.8 730228 -171829 63401.9 13717.4 14052.1 10675
201000 192505 12830.9 730228 -171823 63364.5 13761.7 14030.6 10700.4
202000 193505 12787.1 730228 -171885 63295.9 13771.3 13972.9 10617
203000 194505 12797 730228 -171710 63373.9 13778.4 13964.9 10647.5
204000 195505 12849.5 730228 -171685 63385.3 13804.7 14012.4 10731.6
205000 196505 12813 730228 -171688 63385.3 13706.4 14059 10673.6
206000 197505 12830 730228 -171777 63353.6 13709.3 14078.1 10702.6
207000 198505 12787.3 730228 -171836 63356.6 13636 14004.6 10721.5
208000 199505 12868.8 730228 -171766 63432.3 13706.4 14133.4 10766.6
209000 200758 12860.6 730228 -171297 63349 13801.4 14048.2 10732.1
210000 202258 12946.8 730228 -171185 63434.3 13849.3 14107.2 10884
211000 203758 12830.1 730228 -171207 63378 13684.6 13987.2 10818.6
212000 205258 12848.4 730228 -171092 63433.3 13742.1 13932.2 10871
213000 206758 12855 730228 -171267 63398.3 13757.6 14009.5 10797.9
214000 208258 12853 730228 -171350 63394.6 13759 13985.8 10814.2
215000 209758 12962.6 730228 -171514 63336.3 13856.4 14092.8 10938.6
216000 211258 12952.4 730228 -171369 63381.4 13777.2 14151.3 10928.6
217000 212758 12906.6 730228 -171310 63372.4 13752.7 14097 10870.1
218000 214258 12884 730228 -171305 63298.3 13841.4 13996.5 10814
219000 215758 12939.8 730228 -171356 63381.4 13795.9 14082.9 10940.7
220000 217258 12914.1 730228 -171496 63358.6 13781.7 14054 10906.7
221000 218758 12944.1 730228 -171376 63412.1 13746.7 14167.1 10918.5
222000 220258 12876.9 730228 -171593 63311.4 13755.7 14035.3 10839.9
223000 221758 12899 730228 -171426 63348.4 13740.4 14070.4 10886
224000 223258 13017.5 730228 -171578 63347.6 13904.7 14203.5 10944.2
225000 224758 12941.2 730228 -171698 63381.3 13841.5 14103.2 10878.8
226000 226258 12925.7 730228 -171557 63431 13743.7 14127.5 10906.1
227000 227758 12920.5 730228 -171456 63375 13717.8 14150.6 10893.1
228000 229258 12871.2 730228 -171486 63376.6 13757.8 14078.2 10777.6
229000 230758 12854 730228 -171504 63338.1 13774.8 13968.5 10818.7
230000 232258 12893.2 730228 -171376 63428.8 13786.9 14054.7 10838.1
231000 233758 12871.7 730228 -171559 63401.2 13659.7 14105.2 10850.4
232000 235258 12893.1 730228 -171646 63338.8 13788.1 14058 10833.2
233000 236758 12846.4 730228 -171715 63358.6 13751.9 14018.8 10768.5
234000 238258 12862.5 730228 -171705 63288.2 13736.3 14048.3 10803
235000 239758 12909 730228 -171704 63339 13832.8 14101.5 10792.5
236000 241258 12947.7 730228 -171627 63320 13921.4 13998.9 10922.7
237000 242758 12929.8 730228 -171618 63301.5 13771.7 14125 10892.8
238000 244258 12873.1 730228 -171548 63337 13699.8 14106.6 10812.8
239000 245758 12878.9 730228 -171589 63335.5 13786.9 14135.8 10714
240000 247258 12917 730228 -171590 63362.1 13794.3 14141 10815.6
241000 248758 12908.3 730228 -171538 63414.9 13818.4 14120.2 10786.3
242000 250258 12831.5 730228 -171580 63395 13634 14013.9 10846.7
243000 251758 12862.4 730228 -171636 63429.7 13700.3 14031.2 10855.8
244000 253258 12885 730228 -171737 63284.5 13723.4 14054 10877.8
245000 254758 12956.7 730228 -171643 63299.7 13835.6 14104.7 10929.8
246000 256258 12960.9 730228 -171600 63368 13797.5 14095.2 10989.9
247000 257758 12975 730228 -171591 63339.7 13804 14085.2 11035.7
248000 259258 12957.1 730228 -171678 63314.4 13834.3 14004.4 11032.5
249000 260758 12903.8 730228 -171697 63370.5 13795.8 14021.5 10894
250000 262258 12903.7 730228 -171684 63418.8 13725 14079.2 10907
251000 263758 12881.7 730228 -171647 63368.8 13783.6 14004.8 10856.8
252000 265258 12866.9 730228 -171618 63426.3 13725.7 14019.4 10855.6
253000 266758 12894.4 730228 -171688 63415.5 13739.5 14079 10864.6
254000 268258 12877.6 730228 -171657 63380.2 13781.4 14060 10791.5
255000 269758 12916.6 730228 -171681 63315.8 13748.1 14116.2 10885.4
256000 271258 12891.1 730228 -171793 63336.5 13743.8 14101.6 10828
257000 272758 12883 730228 -171745 63428.8 13758 14077.4 10813.4
258000 274258 12883.5 730228 -171878 63285.5 13756.2 14063.5 10830.7
259000 275758 12917.9 730228 -171818 63329.1 13729.4 14111.9 10912.3
260000 277258 12834.8 730228 -171684 63407.1 13693.8 14020.4 10790.2
261000 278758 12853.6 730228 -171688 63433 13731.4 14045.6 10783.8
262000 280258 12847 730228 -171785 63406.7 13667.3 14105.4 10768.4
263000 281758 12883.2 730228 -171808 63346.6 13714.6 14083.7 10851.2
264000 283258 12901 730228 -171730 63386.8 13701.8 14127.6 10873.5
265000 284758 12855.4 730228 -171870 63380.3 13696.8 14038.3 10831.1
266000 286258 12842.1 730228 -171863 63326.6 13783.9 13986.5 10756
267000 287758 12842.3 730228 -171890 63408 13762.5 13974.9 10789.4
268000 289258 12930.3 730228 -171893 63339.6 13818.5 14083.4 10889
269000 290758 12892.8 730228 -171915 63370.8 13751 14063.5 10863.8
270000 292258 12811.7 730228 -171816 63363.8 13699.4 14006.9 10728.7
271000 293758 12827.6 730228 -171944 63396.2 13641.5 14009.7 10831.6
272000 295258 12816 730228 -171838 63386.5 13629.5 14001.9 10816.5
273000 296758 12829.7 730228 -171951 63413.4 13647.3 14056.8 10784.9
274000 298258 12819 730228 -171890 63358.4 13606.6 14045.6 10804.8
275000 299758 12937.9 730228 -171957 63415.1 13717.4 14101.4 10994.8
276000 301258 12933 730228 -171811 63416.8 13721.5 14153.5 10923.9
277000 302758 12854 730228 -171636 63433.8 13732.3 14028.8 10801
278000 304258 12774.8 730228 -172017 63295.1 13703.6 13927.3 10693.4
279000 305758 12728.3 730228 -171824 63385.8 13522.3 13966.5 10696
280000 307258 12841.1 730228 -171999 63324.9 13771.3 14009.8 10742.2
281000 308758 12884.1 730228 -172045 63289.6 13763.9 14090.3 10798.1
282000 310258 12870.2 730228 -171984 63366.2 13728.3 14120.4 10761.8
283000 311758 12872.9 730228 -171868 63338.6 13808.8 14034.6 10775.3
284000 313258 12808.4 730228 -172079 63315.2 13677.5 14063 10684.5
285000 314758 12791.6 730228 -172116 63298.5 13644.3 14066.3 10664.4
286000 316258 12864.1 730228 -171960 63332.5 13737.4 14099.6 10755.3
287000 317758 12870.5 730228 -172025 63291.2 13747.2 14033.1 10831.4
288000 319258 12869.4 730228 -171930 63399.7 13802.5 14030.9 10774.7
289000 320758 12825.2 730228 -172091 63327.3 13765.4 13961 10749.1
290000 322258 12816.8 730228 -172039 63374.2 13697.2 13993.2 10760
291000 323758 12905.3 730228 -171997 63395.5 13851.5 14048.4 10815.9
292000 325258 12862.3 730228 -171958 63438.3 13795.9 14048.6 10742.5
293000 326758 12861.2 730228 -172086 63439.7 13784 14030.8 10768.8
294000 328258 12841.4 730228 -172148 63393.5 13676 14070.6 10777.6
295000 329758 12745.4 730228 -172266 63298 13595.6 13957.7 10682.8
296000 331258 12785 730228 -172203 63319.3 13762.3 13894.6 10698.1
297000 332758 12767 730228 -172279 63364.8 13657.9 13902.7 10740.5
298000 334258 12757.1 730228 -172155 63397.1 13651.6 13898.6 10721.2
299000 335758 12804 730228 -172117 63304.1 13659.4 13939.5 10813.1
300000 337258 12773.7 730228 -172167 63391.9 13630.4 13966.2 10724.6
301000 338758 12767.6 730228 -172199 63299.4 13636.3 13825.9 10840.5
302000 340258 12720 730228 -172136 63331 13617.6 13806.3 10736
303000 341758 12783.1 730228 -172166 63363.4 13650.4 13833 10866
304000 343258 12762.4 730228 -172286 63365.7 13677.8 13867.2 10742.1
305000 344758 12755.7 730228 -172168 63294.4 13600.7 13854.2 10812.2
306000 346258 12825.4 730228 -172023 63388.8 13726.3 13901.2 10848.8
307000 347758 12795.9 730228 -172138 63351.4 13746.6 13911.8 10729.3
308000 349258 12761.9 730228 -172094 63412 13718 13872 10695.8
309000 350758 12704.3 730228 -172124 63343.4 13695.2 13843.8 10574
310000 352258 12729.4 730228 -172110 63395.2 13604.1 13842.2 10741.9
311000 353758 12718.6 730228 -172136 63382.4 13598.8 13884.7 10672.2
312000 355258 12753.3 730228 -172170 63349.7 13650.7 13914.2 10694.9
313000 356758 12794.6 730228 -172162 63272 13657.1 13935.3 10791.2
314000 358258 12777.1 730228 -172062 63393.4 13651.8 13919.5 10760
315000 359758 12710.4 730228 -172140 63355 13612.2 13866.1 10652.8
316000 361258 12760.6 730228 -172307 63300 13709.7 13830.8 10741.2
317000 362758 12855.1 730228 -172186 63400.4 13776.5 13944.5 10844.4
318000 364258 12823.4 730228 -172217 63330 13724.1 13990.3 10756
319000 365758 12814.3 730228 -172255 63320.7 13733 13961 10748.8
320000 367258 12727.4 730228 -172194 63430.6 13614.3 13847.6 10720.4
321000 368758 12718.4 730228 -172189 63425.5 13636.8 13905.4 10613.1
322000 370258 12784.8 730228 -172169 63404.5 13636.6 13912.7 10805.2
323000 371758 12724.3 730228 -172323 63371.7 13580.7 13917.3 10674.8
324000 373258 12728.9 730228 -172170 63402.4 13614.6 13947.2 10625
325000 374758 12747.6 730228 -172354 63319 13595.1 13996.2 10651.5
326000 376258 12824.1 730228 -172394 63340.6 13699.3 13991.5 10781.7
327000 377758 12736.2 730228 -172328 63365.8 13604.3 13916.5 10687.6
328000 379258 12800.5 730228 -172323 63366.2 13641.2 14040.6 10719.8
329000 380758 12792.8 730228 -172255 63373.2 13656 13988.8 10733.5
330000 382258 12750 730228 -172252 63398.4 13602.4 13931.2 10716.5
331000 383758 12706.6 730228 -172346 63349.8 13617.6 13906 10596.3
332000 385258 12750 730228 -172404 63265 13641.3 13965.5 10643.1
333000 386758 12732 730228 -172378 63321.6 13627.7 13901.8 10666.6
334000 388258 12721.9 730228 -172323 63342.8 13614.3 13930.4 10621.1
335000 389758 12681.9 730228 -172392 63273.3 13659.5 13848.1 10538.2
336000 391258 12783.6 730228 -172237 63417.7 13730.8 13971.8 10648.1
337000 392758 12852.9 730228 -172240 63347.5 13836.5 14009.6 10712.6
338000 394258 12813.7 730228 -172276 63289.2 13736.7 13934.5 10769.9
339000 395758 12826.4 730228 -172101 63453.7 13712.8 13976.2 10790.2
340000 397258 12763.2 730228 -172317 63283.8 13696.7 13919.7 10673.4
341000 398758 12789.4 730228 -172271 63319.9 13754.8 13932.8 10680.5
342000 400258 12717.1 730228 -172380 63310.8 13642.9 13841.6 10666.8
343000 401758 12709.4 730228 -172172 63406 13589 13869.5 10669.5
344000 403258 12846.3 730228 -172157 63365.2 13822.2 13937.5 10779.2
345000 404758 12801.5 730228 -172319 63325.6 13693.7 13926.9 10783.8
346000 406258 12838 730228 -172266 63371.9 13755.4 14062.4 10696.3
347000 407758 12781.7 730228 -172355 63295.2 13674.5 13968.8 10701.8
348000 409258 12775.6 730228 -172342 63336.9 13703.6 13934.9 10688.5
349000 410758 12665.3 730228 -172470 63309.7 13585.3 13815.9 10594.8
350000 412258 12746.7 730228 -172405 63368.3 13595.4 13933 10711.6
351000 413758 12698.1 730228 -172390 63369.7 13561.9 13879.7 10652.8
352000 415258 12744.3 730228 -172369 63292.5 13615.6 13937 10680.1
353000 416758 12762.6 730228 -172303 63318 13660.3 13961.6 10666
354000 418258 12747 730228 -172326 63303.8 13633.8 13844.5 10762.7
355000 419758 12884 730228 -172312 63373.1 13822.7 14031.1 10798.1
356000 421258 12794.5 730228 -172208 63400.8 13641.5 14005.7 10736.4
357000 422758 12699.4 730228 -172165 63436.3 13548.6 13935.8 10613.8
358000 424258 12769.1 730228 -172291 63396.2 13666.7 13909.3 10731.4
359000 425758 12815.8 730228 -172450 63310.7 13719.9 13878.2 10849.3
360000 427258 12816.1 730228 -172138 63415.8 13704.7 13908.8 10835
361000 428758 12763.7 730228 -172273 63419 13686.6 13961.5 10643
362000 430258 12800.4 730228 -172193 63419.4 13703 13981.4 10716.7
363000 431758 12866.3 730228 -172280 63380.4 13764.6 13992.7 10841.7
364000 433258 12816.7 730228 -172203 63294.8 13701.2 14001.1 10747.8
365000 434758 12727.8 730228 -172222 63421.2 13610.7 13955.3 10617.6
366000 436258 12671 730228 -172482 63339.2 13573 13810.5 10629.6
367000 437758 12776.2 730228 -172496 63367.7 13661 13900.2 10767.4
368000 439258 12732.5 730228 -172463 63428.4 13665 13913.9 10618.5
369000 440758 12740.4 730228 -172629 63375.6 13596.2 13929 10695.9
370000 442258 12689.1 730228 -172606 63365.8 13563.6 13836.1 10667.8
371000 443758 12762.5 730228 -172398 63393.1 13643.1 13918.7 10725.6
372000 445258 12871.7 730228 -172395 63441.8 13810.4 14011.4 10793.1
373000 446758 12777.2 730228 -172570 63322.9 13687.6 13921.3 10722.7
374000 448258 12779.6 730228 -172594 63304.9 13721.9 13882.7 10734.3
375000 449758 12802.7 730228 -172827 63278.2 13692.2 13925.2 10790.8
