# Time-averaged data for fix myglobalout1
# TimeStep v_ttime v_ppress v_vvol v_ppe v_kke v_ppx v_ppy v_ppz
28000 19505 23565.4 730228 -183420 67017.2 24645.2 25068.1 20982.7
29000 20505 23590.2 730228 -183515 67049.2 24600.3 25100.4 21069.9
30000 21505 23629.8 730228 -183510 67107.1 24697.5 25131.7 21060.2
31000 22505 23518.9 730228 -183571 67082 24558.9 25025.9 20972
32000 23505 23564.9 730228 -183656 67130.5 24629 24982.6 21083
33000 24505 23532.7 730228 -183987 67005.4 24603.2 24916.8 21078.3
34000 25505 23565 730228 -184121 66994.8 24723 24960 21012
35000 26505 23607.4 730228 -184070 67043 24686.8 25006.8 21128.6
36000 27505 23617.8 730228 -184100 67048 24725.5 24960.7 21167.2
37000 28505 23611.3 730228 -184278 66946.5 24724.8 25027 21082.1
38000 29505 23637.3 730228 -184218 67057 24765.1 25068.1 21078.8
39000 30505 23676.8 730228 -184233 67041.2 24673.6 25104.1 21252.7
40000 31505 23537.2 730228 -184424 67076.2 24544 25039.7 21028
41000 32505 23433.1 730228 -184511 67126.1 24459.5 24997.9 20841.9
42000 33505 23384.6 730228 -184641 67019.5 24483.5 24879.2 20791.2
43000 34505 23398.5 730228 -184883 66942.5 24436.4 24893.9 20865.4
44000 35505 23373.5 730228 -184820 66963.3 24402.2 24894.5 20823.7
45000 36505 23376.6 730228 -184971 66996.9 24369.2 24850.8 20909.8
46000 37505 23332.8 730228 -185043 66899.5 24301 24794.1 20903.2
47000 38505 23437.8 730228 -185088 67041.8 24450.7 24783.5 21079.1
48000 39505 23360 730228 -185093 67044.8 24403.2 24810.1 20866.8
49000 40505 23369.6 730228 -184974 67035.8 24382.7 24784 20942.1
50000 41505 23389.9 730228 -185020 67121.8 24418.2 24777.8 20973.6
51000 42505 23416.8 730228 -185106 67000.4 24350 24853 21047.4
52000 43505 23312.9 730228 -185138 67067.1 24361.6 24704.7 20872.3
53000 44505 23348.8 730228 -185217 67001.8 24451 24723.9 20871.6
54000 45505 23250.1 730228 -185154 66984.4 24344.2 24619.5 20786.7
55000 46505 23310.4 730228 -185137 67076.5 24374.6 24714.7 20841.9
56000 47505 23256.2 730228 -185167 67083.2 24311.7 24615.4 20841.3
57000 48505 23346.4 730228 -185198 67068.5 24362.4 24699.4 20977.3
58000 49505 23276.1 730228 -185293 66984.9 24316.4 24619.4 20892.5
59000 50505 23249.7 730228 -185407 67026.5 24405.4 24546 20797.6
60000 51505 23179.8 730228 -185440 66999 24260.6 24497.7 20781.1
61000 52505 23275.6 730228 -185495 66933.9 24303.2 24559.5 20964
62000 53505 23269.8 730228 -185442 67024.9 24249.8 24531.4 21028.2
63000 54505 23303 730228 -185548 67029.7 24352.2 24592.2 20964.5
64000 55505 23265.8 730228 -185547 66987 24268.2 24595.7 20933.4
65000 56505 23274.2 730228 -185480 67065.7 24292.8 24575.8 20954
66000 57505 23252.6 730228 -185470 67087.3 24289.1 24661.2 20807.5
67000 58505 23336.1 730228 -185472 67081.2 24336 24768.8 20903.5
68000 59505 23218.9 730228 -185544 67008.3 24220.9 24648.8 20786.9
69000 60505 23274.6 730228 -185410 67146.5 24386.7 24699.4 20737.8
70000 61505 23253.5 730228 -185656 67041.2 24342.2 24729.7 20688.8
71000 62505 23263.3 730228 -185666 67027.9 24359.8 24675.7 20754.3
72000 63505 23332.6 730228 -185435 67024.5 24486.5 24701.3 20810.1
73000 64505 23353.5 730228 -185286 67129 24444.9 24768.5 20847.2
74000 65505 23264.1 730228 -185692 66980.2 24304.6 24747.4 20740.2
75000 66505 23336.6 730228 -185749 66974.2 24453.4 24804.9 20751.4
76000 67505 23289.3 730228 -185719 67052.8 24384 24683 20800.9
77000 68505 23274.1 730228 -185827 67056.8 24422.4 24639.6 20760.3
78000 69505 23268.3 730228 -185825 67029.4 24419.6 24618.4 20766.9
79000 70505 23325.9 730228 -185834 67077.4 24471.9 24740 20765.8
80000 71505 23221.3 730228 -186013 67041 24335.2 24594.9 20733.8
81000 72505 23150 730228 -185941 67098.4 24301.9 24461.3 20686.8
82000 73505 23159.2 730228 -185805 67034.2 24261.6 24509 20707.1
83000 74505 23202 730228 -185840 67113.3 24341.8 24603.4 20660.8
84000 75505 23222.6 730228 -186031 67035 24332.4 24582.9 20752.4
85000 76505 23245.8 730228 -185931 67088.3 24291.3 24666.4 20779.7
86000 77505 23265.5 730228 -185719 67067.5 24299.5 24668.1 20828.7
87000 78505 23306.5 730228 -185798 67165.2 24380.2 24717.8 20821.6
88000 79505 23228.7 730228 -186082 67045.5 24363.5 24577.8 20744.9
89000 80505 23227.3 730228 -185999 67057 24317.7 24673 20691.1
90000 81505 23212.8 730228 -186111 67011.1 24279.4 24540.4 20818.6
91000 82505 23096.6 730228 -186151 67020.1 24181.1 24458 20650.9
92000 83505 23194.1 730228 -186124 67025.9 24217.4 24617.2 20747.7
93000 84505 23154.2 730228 -185983 67084.8 24249.7 24532.5 20680.5
94000 85505 23157 730228 -185943 67063.6 24295.1 24514.4 20661.6
95000 86505 23110.3 730228 -186029 67064.7 24129.6 24501.6 20699.7
96000 87505 23084.5 730228 -186226 66980 24155.1 24467.1 20631.4
97000 88505 23162.6 730228 -186112 67044.7 24277.7 24503.8 20706.5
98000 89505 23181.6 730228 -186043 67097.8 24342.4 24514.8 20687.4
99000 90505 23174.2 730228 -186193 67002 24271.4 24564.7 20686.6
100000 91505 23167.2 730228 -186125 67065.9 24171.6 24556.8 20773
101000 92505 23141.9 730228 -186346 67042.1 24262.6 24478 20685
102000 93505 23234.9 730228 -186168 67105.7 24340.3 24651.6 20712.7
103000 94505 23292.9 730228 -186094 67062.5 24392.4 24712.5 20773.9
104000 95505 23320.5 730228 -186267 67002.6 24493.2 24659.3 20808.9
105000 96505 23192.9 730228 -186389 66929.4 24388.1 24516 20674.5
106000 97505 23131.8 730228 -186439 66989.1 24160.7 24489.3 20745.6
107000 98505 23132.4 730228 -186510 67002.4 24145.1 24463.1 20788.9
108000 99505 23099 730228 -186392 67037.8 24189 24428.1 20679.8
109000 100505 23119.9 730228 -186270 67147.1 24185.6 24466 20708.1
110000 101505 23181.7 730228 -186606 66951.4 24233.5 24491 20820.6
111000 102505 23160.5 730228 -186433 66999.8 24207.1 24441.4 20832.9
112000 103505 23230 730228 -186280 67065 24254.4 24640.2 20795.3
113000 104505 23188 730228 -186428 66923 24228.9 24541.9 20793.2
114000 105505 23160.8 730228 -186351 67042.3 24272.8 24573.2 20636.3
115000 106505 23154.6 730228 -186514 67013.9 24172 24670.9 20620.8
116000 107505 23185.1 730228 -186692 66942 24283.8 24582.9 20688.6
117000 108505 23234.9 730228 -186475 67027.1 24301.6 24572 20831.1
118000 109505 23110.8 730228 -186534 66966 24108.9 24516.4 20707.2
119000 110505 23108.9 730228 -186522 67102.8 24187.6 24490.6 20648.6
120000 111505 23072.8 730228 -186476 67078.7 24198.3 24447.9 20572.1
121000 112505 22976 730228 -186608 67035.5 24065.2 24387.8 20475
122000 113505 23011.8 730228 -186756 66989.6 24040 24373 20622.5
123000 114505 22958.3 730228 -186759 66973.1 23987.6 24331.9 20555.5
124000 115505 23021.9 730228 -186540 67058.2 24079.3 24433.2 20553.2
125000 116505 23104.5 730228 -186699 66944.3 24134.7 24433.8 20745
126000 117505 23092.2 730228 -186534 67092.5 24190.3 24365.6 20720.7
127000 118505 23097.9 730228 -186612 66960.7 24114.5 24367.3 20812
128000 119505 23087.3 730228 -186547 66994 24182.3 24395 20684.6
129000 120505 23092.2 730228 -186659 67019.2 24229.6 24331.1 20715.9
130000 121505 23106.8 730228 -186702 66965.6 24201.1 24318.5 20800.8
131000 122505 23071.7 730228 -186774 66962.3 24156.8 24363.2 20695
132000 123505 23075.7 730228 -186584 67049.3 24203.6 24397.4 20626.2
133000 124505 23104.6 730228 -186614 67042 24204.3 24453.2 20656.3
134000 125505 23153.1 730228 -186647 67072.8 24253.1 24471.5 20734.7
135000 126505 23140.1 730228 -186648 67090.8 24279.1 24437.5 20703.7
136000 127505 23138.3 730228 -186569 67059.4 24291.1 24379.3 20744.6
137000 128505 23088.3 730228 -186667 67054 24193.9 24373.3 20697.8
138000 129505 23122 730228 -186437 67138.6 24201.3 24436.5 20728.1
139000 130505 23082.7 730228 -186661 67009.6 24155.7 24372.9 20719.6
140000 131505 23168.7 730228 -186525 67019.6 24218 24478.9 20809.4
141000 132505 23148.9 730228 -186685 67010.9 24278.4 24401.1 20767.1
142000 133505 23175.6 730228 -186610 67044 24212.5 24592.3 20722.1
143000 134505 23107.4 730228 -186628 67052.6 24083.6 24576.7 20661.7
144000 135505 23119.9 730228 -186691 66955.8 24110.1 24471.1 20778.5
145000 136505 23095.9 730228 -186629 67082.6 24054.6 24475 20758
146000 137505 23085 730228 -186766 67102.8 24047 24449.2 20758.9
147000 138505 23095 730228 -186756 67029.1 24031.9 24535 20718.1
148000 139505 23056.4 730228 -186808 67032.1 24143.5 24350 20675.7
149000 140505 23042.1 730228 -186890 66993.7 24132.1 24351.8 20642.5
150000 141505 23105.4 730228 -186742 67118 24227.7 24402.7 20686
151000 142505 23125.2 730228 -186845 67027.3 24195.8 24461.8 20717.9
152000 143505 22987.4 730228 -187011 66996.8 24102.9 24291.8 20567.5
153000 144505 23034.8 730228 -186895 67068.2 24167.5 24427.2 20509.8
154000 145505 22986.3 730228 -186944 67035.3 24012.3 24356.2 20590.5
155000 146505 23025.2 730228 -186920 67032.2 24021.4 24388 20666.3
156000 147505 23060 730228 -186966 66930.2 24049.7 24426.4 20703.9
157000 148505 23083.7 730228 -186958 67035.9 24161.1 24483.3 20606.7
158000 149505 23146.6 730228 -186832 67072.9 24175.8 24552 20712.1
159000 150505 23076 730228 -186883 67063.2 24184.6 24534.4 20508.9
160000 151505 23072.6 730228 -186814 67070 24078.9 24506.8 20631.9
161000 152505 23148.9 730228 -186782 67100.7 24219.8 24513 20713.9
162000 153505 23148.6 730228 -186706 67077.9 24182 24565.6 20698
163000 154505 23147.8 730228 -186950 66952.9 24292.3 24499 20652.2
164000 155505 23000 730228 -186988 66950.4 24078.1 24396.5 20525.3
165000 156505 23008.3 730228 -186965 67030.9 24108.6 24351.1 20565.1
166000 157505 23030.1 730228 -187003 66955.4 24097.3 24466 20527.1
167000 158505 22987.6 730228 -186671 67102.5 24139.3 24396.2 20427.5
168000 159505 22950 730228 -186842 67032.9 23956.3 24425.3 20468.4
169000 160505 22987.8 730228 -186952 66998.7 24005.4 24479.4 20478.7
170000 161505 23024 730228 -186930 66995.5 24013.6 24577.2 20481.2
171000 162505 23073.8 730228 -186943 67045.7 24119.6 24499.9 20601.8
172000 163505 23054.5 730228 -186929 67127.3 24193.1 24462.2 20508.1
173000 164505 23071.9 730228 -187025 67030.7 24101.5 24461.4 20652.8
174000 165505 23045.5 730228 -186872 67124.9 24105.8 24447.9 20582.8
175000 166505 23031.7 730228 -187080 66979.4 24084 24454.4 20556.7
176000 167505 23025.3 730228 -187150 66982.4 24090.1 24431.1 20554.7
177000 168505 23024.5 730228 -187105 67027.3 24089.5 24417.5 20566.6
178000 169505 22997.2 730228 -187223 67008.1 23992.6 24458.5 20540.6
179000 170505 23060.2 730228 -187237 67002.8 24169.6 24394.9 20616.1
180000 171505 23018.8 730228 -187253 66989.5 24133.9 24395 20527.4
181000 172505 23018.6 730228 -187303 66990.4 24109.6 24398.8 20547.3
182000 173505 22894.7 730228 -187307 66941.9 23899.8 24331.5 20452.7
183000 174505 22883.7 730228 -187158 67003.1 23969.5 24243.1 20438.6
184000 175505 22980.6 730228 -187051 67031.8 24163.3 24310.6 20468
185000 176505 23005.2 730228 -187118 67061.1 24152.9 24409.7 20453.1
186000 177505 22991.4 730228 -187154 67033.4 24090.1 24430.5 20453.6
187000 178505 23031.8 730228 -187178 66996.3 24205.5 24350.1 20539.9
188000 179505 22997.6 730228 -187096 67026.8 24066.9 24409.4 20516.4
189000 180505 23006.6 730228 -187356 66938 24016.7 24392 20611
190000 181505 23008.5 730228 -187134 67030.2 23959.7 24427.3 20638.6
191000 182505 22940.5 730228 -187159 67066.8 24012.8 24306.8 20501.9
192000 183505 22935.9 730228 -187174 67091.6 23998 24324.1 20485.5
193000 184505 22980.2 730228 -187134 67113.2 24100.5 24329.9 20510
194000 185505 23032.1 730228 -187174 67003.8 24165.7 24438.4 20492.1
195000 186505 23062.5 730228 -187214 67016.8 24129.8 24525.6 20532.2
196000 187505 23039.9 730228 -187232 66968.1 24094.4 24457.1 20568.3
197000 188505 23068 730228 -187043 67148.1 24184.4 24403.4 20616.2
198000 189505 23006.5 730228 -187180 67089.6 24088.2 24447.2 20484.2
199000 190505 22993.7 730228 -187351 66943.5 24079.3 24327.1 20574.5
200000 191505 23060.2 730228 -187289 67038.9 24184.8 24425.1 20570.7
201000 192505 23020 730228 -187177 67071 24110.8 24383.5 20565.7
202000 193505 22979 730228 -187290 67010.5 24044.1 24325.9 20566.9
203000 194505 23001.1 730228 -187280 67019.5 24088.3 24334.4 20580.6
204000 195505 23061.8 730228 -187214 66982 24088.1 24461.5 20635.6
205000 196505 23099.2 730228 -187349 67036.9 24169.7 24500.4 20627.5
206000 197505 23036.6 730228 -187240 66964.4 24015.7 24432.1 20662.1
207000 198505 23104.5 730228 -187086 66969.4 24177.3 24434.1 20702.1
208000 199505 23100.9 730228 -187188 66991.5 24169.3 24426.6 20706.8
209000 200758 23036.9 730228 -186709 67031.5 24067.1 24455.4 20588.1
210000 202258 23062.9 730228 -186652 67079.1 24169.6 24378.9 20640.1
211000 203758 23098.4 730228 -186679 67038.1 24128.2 24495.6 20671.5
212000 205258 23124.1 730228 -186551 67100.5 24212.4 24483.9 20676.1
213000 206758 23023.8 730228 -186664 67068.6 24096.9 24423 20551.5
214000 208258 23050.7 730228 -186666 67103.7 24112 24405.1 20635
215000 209758 23011.5 730228 -186874 66983.4 24045.1 24463 20526.5
216000 211258 22968.1 730228 -186793 67015.6 24017.4 24394.4 20492.5
217000 212758 23082.4 730228 -186600 67066.7 24133.4 24534.1 20579.8
218000 214258 23043.2 730228 -186774 67051.8 24207.7 24329 20592.9
219000 215758 23012.4 730228 -186954 67000.4 24125.2 24339.4 20572.7
220000 217258 23000.8 730228 -186803 67110.9 24091.9 24416.2 20494.4
221000 218758 22962.6 730228 -186841 67043.1 23969.2 24391.2 20527.3
222000 220258 22979.9 730228 -187048 66972.6 24031.4 24402.3 20505.9
223000 221758 22945.5 730228 -187071 66921.3 23988.3 24356.2 20492.1
224000 223258 22997.7 730228 -186805 67112.4 23989.1 24427 20576.9
225000 224758 22995.4 730228 -186977 66984.3 23990.4 24449.1 20546.9
226000 226258 22972.7 730228 -187128 66976.4 24074.5 24338.3 20505.3
227000 227758 22879.7 730228 -187171 66968.1 23926.5 24306.8 20405.9
228000 229258 22933.5 730228 -186981 67102.3 24085.7 24264.1 20450.7
229000 230758 22880.4 730228 -187002 67085.7 24014.6 24174.5 20452.2
230000 232258 22909.1 730228 -187000 67005.6 23969.2 24272.5 20485.7
231000 233758 22924.3 730228 -186976 67078 23966.7 24373.1 20433.1
232000 235258 22875.2 730228 -186915 67012.9 23907.2 24352.7 20365.6
233000 236758 22956.7 730228 -186928 67106.3 23963.1 24350.7 20556.4
234000 238258 22967.7 730228 -187114 66963.3 24015 24377.7 20510.5
235000 239758 22924 730228 -187062 66974.4 23984 24371.7 20416.2
236000 241258 22907.4 730228 -187028 67068.9 23994.8 24346.1 20381.3
237000 242758 22991.1 730228 -187017 67079.1 24137.3 24365.3 20470.8
238000 244258 22927.7 730228 -186983 67016.5 24000.8 24350.7 20431.6
239000 245758 22882.9 730228 -187042 67029.1 23954.8 24280.7 20413.3
240000 247258 22936.8 730228 -186848 67095.8 24006.6 24362 20441.7
241000 248758 22959.3 730228 -186960 67105.3 24099.9 24280 20498.2
242000 250258 23022.5 730228 -187090 67088.5 24062.6 24417.4 20587.6
243000 251758 23002.2 730228 -187178 67062.3 24016.3 24365.2 20625
244000 253258 22929.9 730228 -187084 67024.6 24009 24277 20503.7
245000 254758 22896.6 730228 -187105 67060.3 23916.1 24317.6 20456
246000 256258 22964.9 730228 -186993 67033 23952.2 24410.5 20532
247000 257758 23016.2 730228 -187246 66994.4 23995.3 24380.6 20672.6
248000 259258 23009.6 730228 -187213 67012.6 23958.6 24427.7 20642.5
249000 260758 22988.3 730228 -187169 67034.3 24026.9 24382.7 20555.4
250000 262258 23026.7 730228 -187088 67001.7 24111.1 24332.8 20636.2
251000 263758 22982.6 730228 -187103 67066.9 24002.9 24389.4 20555.4
252000 265258 22949.2 730228 -187147 67137.2 24051.2 24286.5 20510
253000 266758 22893.6 730228 -187193 67047.2 24012 24321.1 20347.9
254000 268258 22967.4 730228 -187135 67071.6 24059.6 24313.8 20528.9
255000 269758 22974.1 730228 -187219 67027.5 24074.3 24319.8 20528.2
256000 271258 23002 730228 -187249 67091.7 24057.9 24428.4 20519.7
257000 272758 22921.7 730228 -187353 66995.2 23967.8 24337.6 20459.8
258000 274258 22956.9 730228 -187464 67002 24002.1 24399.1 20469.5
259000 275758 23025.1 730228 -187467 66980.1 24000.9 24471.4 20602.9
260000 277258 23076.9 730228 -187151 67116.5 24009.8 24580.5 20640.5
261000 278758 22998.3 730228 -187135 67107.2 24028.6 24419.3 20547.1
262000 280258 23009.9 730228 -187358 67039.6 23953 24486 20590.7
263000 281758 22975.8 730228 -187388 67014 23986 24439.3 20501.9
264000 283258 22933.1 730228 -187421 67021.1 23876.4 24448.1 20474.9
265000 284758 22936.6 730228 -187376 67012.2 23970.1 24342 20497.5
266000 286258 22948.1 730228 -187464 66957.2 23990.1 24312.5 20541.7
267000 287758 22997.2 730228 -187421 67035.5 24112 24312.9 20566.8
268000 289258 23026.3 730228 -187311 67053.9 24133.8 24343.5 20601.7
269000 290758 23032.2 730228 -187280 67026.4 24048.8 24466.9 20580.8
270000 292258 23069.5 730228 -187331 67076.1 24123 24427.9 20657.7
271000 293758 22994.2 730228 -187402 67020.4 24127.2 24400.2 20455.1
272000 295258 23016.1 730228 -187328 67044.3 24099.8 24433.3 20515.3
273000 296758 22987.6 730228 -187437 66957.1 24024.6 24470.4 20467.9
274000 298258 22958.7 730228 -187471 67000.3 24036.9 24438.3 20400.9
275000 299758 22911.8 730228 -187433 67031.7 23887 24417.9 20430.6
276000 301258 22993.3 730228 -187391 66989 23986.5 24440.1 20553.4
277000 302758 22924 730228 -187463 66988 23925.4 24371.8 20474.8
278000 304258 22993.7 730228 -187411 67066.1 23985.5 24443.5 20552.1
279000 305758 23005.8 730228 -187374 67085.7 23996.1 24493.9 20527.4
280000 307258 22958.8 730228 -187453 67051 23978 24331.5 20567
281000 308758 22913.7 730228 -187441 67110.2 23951.9 24254.6 20534.5
282000 310258 22896.8 730228 -187558 67014.6 23981.2 24351.7 20357.6
283000 311758 22880.9 730228 -187577 66973.1 23932.2 24257.9 20452.6
284000 313258 22841.6 730228 -187459 67002.8 23784.6 24286.7 20453.3
285000 314758 22895.9 730228 -187272 67059 23877.9 24273.4 20536.4
286000 316258 22922.2 730228 -187348 67090.1 23901.2 24287.9 20577.6
287000 317758 22908.1 730228 -187591 67003.8 23895.5 24307.7 20521.1
288000 319258 22983.9 730228 -187514 67021.4 23983 24384.3 20584.5
289000 320758 23002.9 730228 -187484 66990.6 24159.5 24317.3 20532
290000 322258 22927.7 730228 -187344 66976.4 24039.7 24238.3 20505
291000 323758 22988.7 730228 -187397 67030.9 24104.7 24427.7 20433.6
292000 325258 23028.7 730228 -187193 67113.3 24161.5 24437.8 20486.7
293000 326758 23026 730228 -187430 67032.7 24180.9 24372.3 20524.9
294000 328258 22970.3 730228 -187672 66972.4 23988.6 24344.4 20578
295000 329758 22860.5 730228 -187589 67071.8 23889.2 24242.1 20450.2
296000 331258 23033.9 730228 -187529 66974.7 24085.6 24353.9 20662.2
297000 332758 22969.7 730228 -187411 67075.5 23940.8 24324.8 20643.6
298000 334258 22914.7 730228 -187405 67091 23932.9 24322 20489.2
299000 335758 22938 730228 -187491 67029.1 23910.6 24375 20528.4
300000 337258 22925.1 730228 -187494 67038.7 23877 24334.7 20563.5
301000 338758 23029.4 730228 -187387 67123.1 24041.3 24432.2 20614.8
302000 340258 22926 730228 -187592 67046.3 23894 24344.1 20540
303000 341758 22964.4 730228 -187723 66999.1 23954.4 24329.9 20608.9
304000 343258 23048.7 730228 -187717 67032.7 24111 24420.8 20614.4
305000 344758 22967.3 730228 -187659 67033 24054.3 24306.3 20541.2
306000 346258 22971.2 730228 -187488 67055.3 24042.8 24249 20621.8
307000 347758 22936.6 730228 -187575 67062 23994.6 24245.9 20569.4
308000 349258 22970.3 730228 -187465 67038.2 23998.8 24294.5 20617.6
309000 350758 22993.6 730228 -187487 67039.8 24029.8 24326.1 20624.9
310000 352258 23091.3 730228 -187343 67094.5 24122.4 24411.5 20740.1
311000 353758 23049.8 730228 -187479 66989.8 24151 24347 20651.6
312000 355258 22974.8 730228 -187547 67068.8 24087.3 24294.3 20542.7
313000 356758 22973.2 730228 -187463 67112.9 24050.7 24316.4 20552.6
314000 358258 22908.5 730228 -187583 66973.5 23985.9 24206.7 20533
315000 359758 22970.1 730228 -187645 66994.5 24019.9 24320.9 20569.4
316000 361258 22926.1 730228 -187797 66981.5 23964.3 24268.6 20545.4
317000 362758 22979.1 730228 -187666 66994.2 24042.8 24374.9 20519.6
318000 364258 23013.2 730228 -187606 67063.2 24084.4 24388.2 20566.9
319000 365758 22881.9 730228 -187740 66951 23844.5 24342.4 20459
320000 367258 22998.6 730228 -187558 67122.3 23997 24445.8 20553.1
321000 368758 22975.2 730228 -187535 67089.7 24083.5 24327.9 20514.2
322000 370258 22963.1 730228 -187711 66995.6 24046.5 24323.2 20519.7
323000 371758 22981.8 730228 -187706 67009.2 24008 24365 20572.3
324000 373258 23054.3 730228 -187517 67113.9 24066.1 24403.9 20692.9
325000 374758 23025.8 730228 -187569 67054.5 24029.8 24356.6 20690.8
326000 376258 22943.6 730228 -187687 67056.1 23995.8 24264.2 20570.7
327000 377758 22972.9 730228 -187731 67024.8 23951.5 24316.8 20650.3
328000 379258 22913.1 730228 -187804 66979.3 23935.5 24282.4 20521.4
329000 380758 22971.6 730228 -187766 67044.4 23949.3 24413.7 20551.8
330000 382258 22844.6 730228 -187743 67013.5 23943 24184.8 20405.9
331000 383758 22968 730228 -187786 67077.5 24084.7 24258 20561.3
332000 385258 22906.8 730228 -187583 67064.6 23968.3 24245.5 20506.6
333000 386758 22888.5 730228 -187710 67014.8 23947.3 24217.4 20500.6
334000 388258 22885.6 730228 -187693 67133.8 23859.5 24231.5 20565.8
335000 389758 22891.6 730228 -187862 66978.5 23856.3 24212.8 20605.8
336000 391258 22903.8 730228 -187640 67087 23946.5 24179 20585.8
337000 392758 22903.3 730228 -187712 67003.8 24019.9 24150.6 20539.4
338000 394258 22917.4 730228 -187714 67005.8 24063.5 24231.2 20457.5
339000 395758 22981 730228 -187678 67030.7 24152.1 24269.6 20521.1
340000 397258 22970.2 730228 -187653 67052.9 24023.2 24282.9 20604.5
341000 398758 22927.6 730228 -187630 67079.5 24039.9 24226.5 20516.4
342000 400258 22971.5 730228 -187785 67005 24018.3 24289.7 20606.5
343000 401758 22934.4 730228 -187940 66960.9 24022.5 24313.7 20467
344000 403258 22956.7 730228 -187767 67081 24078.1 24280.7 20511.3
345000 404758 22940.3 730228 -187696 67082.3 24068.4 24255.7 20496.7
346000 406258 22896.2 730228 -187666 67076 23976.7 24185.1 20526.7
347000 407758 22950.6 730228 -187782 67072.4 23956.1 24336.5 20559.2
348000 409258 22925 730228 -187788 67071.7 23931.1 24279.7 20564.2
349000 410758 22916.1 730228 -187852 67022.3 23977.2 24256.9 20514.1
350000 412258 22863.7 730228 -187820 67020.7 23907.2 24161.5 20522.5
351000 413758 22908.9 730228 -187861 67053.1 23952.6 24246.3 20527.8
352000 415258 22932.7 730228 -187795 67053.4 23973.6 24247.1 20577.4
353000 416758 22969.3 730228 -187753 67132.7 24082.9 24265.7 20559.3
354000 418258 22946.1 730228 -187996 67032.2 23947.3 24324.9 20566
355000 419758 22865.8 730228 -188023 66941.2 23837.7 24342.2 20417.6
356000 421258 22818.5 730228 -188151 66978.9 23788.2 24269.2 20398
357000 422758 22818.4 730228 -187983 66995 23810.6 24252.6 20392.1
358000 424258 22847.5 730228 -187811 67082.7 23851.8 24303.9 20386.8
359000 425758 22864.1 730228 -187956 67011.1 23867.6 24249.5 20475.3
360000 427258 22920.4 730228 -187974 67011.4 23925.4 24306 20530
361000 428758 22904.7 730228 -187963 66968.2 24006.7 24316.8 20390.4
362000 430258 22986 730228 -187916 67032.6 23966.1 24449.8 20542.2
363000 431758 22954.8 730228 -187884 67023.4 23990.9 24338.6 20534.9
364000 433258 22906.8 730228 -188014 67035.3 23914.6 24343.4 20462.5
365000 434758 22929.2 730228 -188082 66928.5 24012.3 24271.5 20503.8
366000 436258 22837.1 730228 -188041 66965.7 23924.6 24140.6 20446
367000 437758 22870 730228 -187973 67027.7 23885.3 24180.9 20543.8
368000 439258 22919.5 730228 -187756 67069 23894.6 24248.8 20615.1
369000 440758 22978.1 730228 -187923 67067.5 24013.3 24378.9 20542.1
370000 442258 22936.6 730228 -187864 67110.5 23931.2 24404.5 20474.1
371000 443758 22933 730228 -187982 67023.4 23993.1 24366.2 20439.6
372000 445258 22879.7 730228 -188060 67083.2 23908.3 24253.5 20477.4
373000 446758 22914 730228 -187898 67124.7 24000.3 24307.3 20434.3
374000 448258 22954.4 730228 -187869 67092.2 24006.3 24366.8 20490
375000 449758 22897.8 730228 -188005 67053 23991.1 24185.3 20516.9
376000 451258 22878.9 730228 -188063 67024.2 23928 24198.1 20510.7
