# Time-averaged data for fix myglobalout1
# TimeStep v_ttime v_ppress v_vvol v_ppe v_kke v_ppx v_ppy v_ppz
96000 87505 -831.204 730228 -111951 53423 -51.6926 379.175 -2821.09
97000 88505 -815.385 730228 -112145 53450.3 33.3101 385.317 -2864.78
98000 89505 -912.869 730228 -112205 53430.5 -109.69 281.044 -2909.96
99000 90505 -845.214 730228 -112221 53430.9 -52.61 321.154 -2804.19
100000 91505 -869.271 730228 -112272 53430.9 -44.4962 268.6 -2831.92
101000 92505 -925.883 730228 -112075 53486.7 -125.403 233.065 -2885.31
102000 93505 -913.338 730228 -112233 53435.9 -128.455 289.198 -2900.76
103000 94505 -900.193 730228 -112111 53508.2 -68.3975 331.248 -2963.43
104000 95505 -895.183 730228 -112319 53393.2 -65.4176 274.479 -2894.61
105000 96505 -945.306 730228 -112172 53491.2 -75.0303 186.173 -2947.06
106000 97505 -970.36 730228 -112307 53450.7 -105.59 162.711 -2968.2
107000 98505 -958.579 730228 -112335 53374.2 -80.606 225.215 -3020.35
108000 99505 -1012.67 730228 -112221 53393.9 -170.517 129.227 -2996.71
109000 101010 -1005.97 730228 -111275 53402.8 -130.949 122.58 -3009.56
110000 103010 -1027.64 730228 -111004 53521 -179.861 88.1772 -2991.23
111000 105010 -967.022 730228 -111247 53389.9 -138.882 114.214 -2876.4
112000 107010 -897.957 730228 -111232 53366.6 -81.0002 236.638 -2849.51
113000 109010 -928.315 730228 -111237 53414.8 -92.1701 170.817 -2863.59
114000 111010 -914.286 730228 -111284 53410.6 -61.6559 198.42 -2879.62
115000 113010 -927.267 730228 -111076 53440 -32.0044 127.89 -2877.69
116000 115010 -938.075 730228 -111218 53422.9 -38.3756 217.921 -2993.77
117000 117010 -931.648 730228 -111300 53398.6 -73.5407 177.143 -2898.55
118000 119010 -1023.46 730228 -111095 53426 -123.245 106.022 -3053.17
119000 121010 -1013.27 730228 -111297 53435.3 -110.896 88.2668 -3017.18
120000 123010 -1078.9 730228 -111267 53418 -129.202 50.6032 -3158.12
121000 125010 -1027.94 730228 -111251 53434.4 -195.011 161.704 -3050.51
122000 127010 -1051.39 730228 -111340 53412.9 -144.558 46.66 -3056.27
123000 129010 -985.599 730228 -111257 53427.5 -52.1735 120.445 -3025.07
124000 131010 -978.149 730228 -111473 53334.5 -110.959 107.315 -2930.8
125000 133010 -1003.79 730228 -111238 53487.5 -132.617 122.964 -3001.71
126000 135010 -981.779 730228 -111320 53433.5 -122.852 154.473 -2976.96
127000 137010 -977.475 730228 -111300 53409.9 -81.3925 81.2363 -2932.27
128000 139010 -984.878 730228 -111377 53462.2 -100.343 112.69 -2966.98
129000 141010 -956.1 730228 -111285 53434.3 -85.307 152.841 -2935.83
130000 143010 -981.346 730228 -111321 53449.5 -119.311 154.001 -2978.73
131000 145010 -989.623 730228 -111317 53472.9 -120.703 130.753 -2978.92
132000 147010 -988.635 730228 -111316 53533.1 -119.976 150.205 -2996.13
133000 149010 -942.943 730228 -111231 53482.4 -83.2896 185.001 -2930.54
134000 151010 -956.041 730228 -111210 53445.7 -72.6759 126.111 -2921.56
135000 153010 -954.86 730228 -111523 53415.2 -83.1557 134.898 -2916.32
136000 155010 -943.048 730228 -111547 53456.3 -139.136 122.376 -2812.38
137000 157010 -960.299 730228 -111516 53388.8 -125.337 124.964 -2880.53
138000 159010 -951.448 730228 -111493 53407.9 -47.7504 73.51 -2880.1
139000 161010 -994.465 730228 -111477 53466.4 -111.124 166.683 -3038.95
140000 163010 -1048.96 730228 -111574 53403.5 -125.891 1.30245 -3022.28
141000 165010 -983.066 730228 -111600 53409.4 -76.2501 67.5423 -2940.49
142000 167010 -946.677 730228 -111522 53448 -55.5748 161.451 -2945.91
143000 169010 -958.293 730228 -111578 53467.4 -90.3675 94.0036 -2878.51
144000 171010 -944.804 730228 -111551 53516.8 -111.887 130.972 -2853.5
145000 173010 -876.772 730228 -111583 53455.7 29.9675 158.68 -2818.96
146000 175010 -980.918 730228 -111643 53449 -76.8523 94.6401 -2960.54
147000 177010 -964.294 730228 -111629 53482.2 -112.004 98.2145 -2879.09
148000 179010 -961.86 730228 -111557 53488.3 -65.9817 72.0534 -2891.65
149000 181010 -997.782 730228 -111878 53393.5 -157.875 71.8257 -2907.3
150000 183010 -1019.25 730228 -111820 53411.6 -132.794 44.083 -2969.04
151000 185010 -1074.44 730228 -111622 53432.9 -208.94 -3.4794 -3010.91
152000 187010 -1052.43 730228 -111682 53434.4 -140.958 -30.8528 -2985.48
153000 189010 -908.362 730228 -111668 53466 -36.6767 136.555 -2824.97
154000 191010 -912.19 730228 -111722 53452.6 -12.3745 70.6788 -2794.87
155000 193010 -951.978 730228 -111734 53458.8 -85.7494 25.787 -2795.97
156000 195010 -974.495 730228 -111824 53413.3 -121.33 48.3727 -2850.53
157000 197010 -1002.58 730228 -111776 53453.2 -150.514 41.2489 -2898.48
158000 199010 -1033.46 730228 -111911 53442.7 -207.782 28.3705 -2920.97
159000 201010 -1011.41 730228 -111794 53443.4 -207.861 33.965 -2860.33
160000 203010 -1015 730228 -111718 53403 -232.033 48.059 -2861.03
161000 205010 -944.677 730228 -111669 53457.4 -139.313 65.7663 -2760.49
162000 207010 -991.426 730228 -111741 53424.7 -179.438 67.5583 -2862.4
163000 209010 -964.605 730228 -111887 53453.9 -135.249 37.8414 -2796.41
164000 211010 -981.321 730228 -111778 53473.8 -171.365 115.139 -2887.74
165000 213010 -1013.97 730228 -111810 53462.7 -179.315 12.374 -2874.98
166000 215010 -985.468 730228 -111891 53445.7 -198.674 48.1756 -2805.91
167000 217010 -1011.79 730228 -111918 53422.2 -171.727 0.103626 -2863.74
168000 219010 -955.779 730228 -112087 53392.4 -86.2059 38.5364 -2819.67
169000 221010 -976.332 730228 -112008 53412.3 -130.605 18.0338 -2816.43
170000 223010 -982.505 730228 -111909 53436.5 -172.139 8.97319 -2784.35
171000 225010 -979.931 730228 -112030 53439.8 -191.455 41.1943 -2789.53
172000 227010 -992.696 730228 -112091 53453.4 -136.486 37.9758 -2879.58
173000 229010 -964.704 730228 -112043 53402.5 -108.231 8.66585 -2794.55
174000 231010 -962.53 730228 -111924 53488.6 -145.072 44.5217 -2787.04
175000 233010 -963.992 730228 -111900 53465.7 -146.648 44.0591 -2789.39
176000 235010 -961.596 730228 -111989 53449.3 -134.692 33.1727 -2783.27
177000 237010 -975.123 730228 -112047 53419.2 -146.983 40.1564 -2818.54
178000 239010 -923.234 730228 -111939 53471.9 -120.797 90.5805 -2739.48
179000 241010 -1009.21 730228 -112136 53375.6 -151.243 -18.0715 -2858.33
180000 243010 -999.165 730228 -112124 53456.3 -174.402 38.5601 -2861.65
181000 245010 -957.572 730228 -112130 53418 -109.969 82.1145 -2844.86
182000 247010 -1008.98 730228 -112284 53400.6 -137.344 -49.2593 -2840.33
183000 249010 -1021.83 730228 -112077 53402.7 -172.245 -39.0658 -2854.17
184000 251010 -984.117 730228 -112177 53416.1 -104.135 86.485 -2934.7
185000 253010 -1064.98 730228 -112126 53416.7 -208.356 -12.6786 -2973.9
186000 255010 -1081.57 730228 -112063 53487.3 -200.516 -40.3219 -3003.87
187000 257010 -973.773 730228 -112219 53405.9 -112.376 106.571 -2915.51
188000 259010 -983.999 730228 -112406 53384.3 -92.9289 24.7342 -2883.8
189000 261010 -1057.3 730228 -112289 53492.6 -225.024 -31.3008 -2915.58
190000 263010 -1050.52 730228 -112352 53410.9 -199.75 13.3124 -2965.11
191000 265010 -1073.27 730228 -112255 53478.5 -260.691 -73.3499 -2885.76
192000 267010 -1101.27 730228 -112122 53477.1 -302.005 -102.473 -2899.33
193000 269010 -938.192 730228 -112380 53442.8 -92.5709 54.741 -2776.74
194000 271010 -987.452 730228 -112277 53464.2 -182.373 23.5875 -2803.57
195000 273010 -953.563 730228 -112180 53490.3 -156.485 42.2426 -2746.45
196000 275010 -946.248 730228 -112284 53479.9 -105.248 16.6071 -2750.1
197000 277010 -1054.31 730228 -112333 53415.1 -225.556 -91.3101 -2846.05
198000 279010 -1050.98 730228 -112363 53474.9 -164.046 -47.8488 -2941.05
199000 281010 -961.12 730228 -112419 53424.3 -110.665 65.9254 -2838.62
200000 283010 -1028.58 730228 -112407 53362.5 -204.745 -13.2548 -2867.73
201000 285010 -991.077 730228 -112213 53478.4 -153.138 -41.3262 -2778.77
202000 287010 -988.985 730228 -112281 53443.5 -109.844 -19.367 -2837.75
203000 289010 -1006.4 730228 -112389 53451.8 -138.097 -12.5859 -2868.51
204000 291010 -1035.93 730228 -112247 53448.3 -221.107 41.4799 -2928.16
205000 293010 -1019.9 730228 -112437 53442 -178.183 27.4292 -2908.94
206000 295010 -976.723 730228 -112440 53412.8 -132.877 35.1093 -2832.4
207000 297010 -1000.9 730228 -112364 53470.5 -146.395 -2.63261 -2853.69
208000 299010 -1008.85 730228 -112513 53435.9 -159.529 17.0143 -2884.04
209000 301010 -1029.6 730228 -112333 53478.9 -217.297 26.2871 -2897.78
210000 303010 -992.519 730228 -112448 53476.4 -183.842 65.5655 -2859.28
211000 305010 -1063.46 730228 -112404 53452.3 -291.599 -1.73483 -2897.05
212000 307010 -1009.25 730228 -112426 53424.5 -199.376 -8.26426 -2820.11
213000 309010 -1035.94 730228 -112533 53389.5 -188.24 -17.226 -2902.36
214000 311010 -1035.07 730228 -112479 53416.4 -210.259 -83.5303 -2811.43
215000 313010 -1016.07 730228 -112430 53480.3 -224.079 34.7384 -2858.88
216000 315010 -997.401 730228 -112530 53420.5 -170.477 70.1141 -2891.84
217000 317010 -1016.88 730228 -112500 53462.7 -186.662 0.411241 -2864.38
218000 319010 -945.922 730228 -112255 53500.5 -104.359 111.935 -2845.34
219000 321010 -980.268 730228 -112279 53459.2 -180.262 12.2861 -2772.83
220000 323010 -985.403 730228 -112349 53432.5 -144.765 -9.46721 -2801.98
221000 325010 -980.307 730228 -112334 53483.4 -200.04 37.8613 -2778.74
222000 327010 -1010.53 730228 -112244 53489.8 -180.888 10.6285 -2861.32
223000 329010 -1027.77 730228 -112273 53487 -202.18 -6.46285 -2874.66
224000 331010 -987.8 730228 -112379 53454.4 -127.084 102.305 -2938.62
225000 333010 -1028.42 730228 -112484 53430.4 -181.309 5.06608 -2909.01
226000 335010 -1051.45 730228 -112550 53451.4 -263.141 0.547525 -2891.76
227000 337010 -961.859 730228 -112500 53496.3 -168.604 105.12 -2822.09
228000 339010 -1020.26 730228 -112435 53482.4 -219.135 43.1851 -2884.84
229000 341010 -1091.96 730228 -112386 53458.2 -241.137 -111.873 -2922.87
230000 343010 -1058.89 730228 -112526 53428.2 -209.889 -1.43457 -2965.36
231000 345010 -1031.44 730228 -112569 53461.5 -229.285 33.9067 -2898.94
232000 347010 -978.932 730228 -112520 53457.9 -160.605 76.4063 -2852.6
233000 349010 -979.879 730228 -112549 53432.1 -210.33 65.8232 -2795.13
234000 351010 -1004.39 730228 -112715 53381.3 -219.88 8.35563 -2801.64
235000 353010 -1014.68 730228 -112591 53375.7 -245.836 -20.3467 -2777.85
236000 355010 -1011.02 730228 -112543 53420.9 -231.853 -5.88842 -2795.33
237000 357010 -1065.7 730228 -112576 53397.6 -323.422 -29.1571 -2844.51
238000 359010 -1138.31 730228 -112623 53417 -300.263 -164.644 -2950.02
239000 361010 -1055.4 730228 -112550 53428 -272.28 -30.192 -2863.72
240000 363010 -1069.05 730228 -112598 53452.6 -274.94 -0.664307 -2931.54
241000 365010 -1137.26 730228 -112647 53399.2 -347.755 -89.7146 -2974.31
242000 367010 -1098.79 730228 -112498 53494.5 -296.609 -35.723 -2964.03
243000 369010 -1096.2 730228 -112766 53415.5 -275.47 -61.1598 -2951.98
244000 371010 -1053.9 730228 -112492 53469.6 -327.126 12.5968 -2847.17
245000 373010 -1101.83 730228 -112657 53426.7 -313.129 -73.9662 -2918.4
246000 375010 -1061.67 730228 -112736 53461.1 -257.002 -17.5234 -2910.48
247000 377010 -1092.5 730228 -112681 53407 -319.685 -42.0667 -2915.74
248000 379010 -1109.95 730228 -112676 53437.4 -337.228 -52.8072 -2939.82
249000 381010 -1011.42 730228 -112514 53447 -187.87 21.9553 -2868.36
250000 383010 -1017.65 730228 -112512 53529.2 -230.36 84.7649 -2907.35
251000 385010 -1034.14 730228 -112506 53460.4 -229.299 27.709 -2900.83
252000 387010 -1031.65 730228 -112687 53404.2 -200.087 3.8401 -2898.69
253000 389010 -1028.01 730228 -112565 53465.1 -251.972 38.0698 -2870.14
254000 391010 -1025.85 730228 -112467 53464.8 -263.202 91.9983 -2906.35
255000 393010 -1024.62 730228 -112626 53408.5 -284.567 10.2902 -2799.6
256000 395010 -1089.37 730228 -112713 53423.8 -325.389 -63.1831 -2879.55
257000 397010 -1017.11 730228 -112750 53421.2 -189.011 2.5742 -2864.88
258000 399010 -1008.82 730228 -112672 53412.5 -228.875 67.0736 -2864.67
259000 401010 -1089.11 730228 -112627 53430 -275.182 -62.159 -2929.99
260000 403010 -1039.63 730228 -112626 53470.1 -211.627 30.5871 -2937.84
261000 405010 -1054.32 730228 -112733 53453 -260.279 49.7999 -2952.47
262000 407010 -1052.54 730228 -112642 53446.8 -226.91 -54.5613 -2876.16
263000 409010 -1079.16 730228 -112804 53461.4 -307.727 -75.8063 -2853.96
264000 411010 -1092.29 730228 -112743 53476.6 -255.433 -112.543 -2908.89
265000 413010 -1126.03 730228 -112784 53449.3 -310.296 -102.343 -2965.45
266000 415010 -1096.97 730228 -112817 53412.3 -307.321 -77.2562 -2906.32
267000 417010 -1130.45 730228 -112763 53403.1 -219.571 -146.579 -3025.2
268000 419010 -1115.81 730228 -112693 53466.8 -315.743 -79.8605 -2951.81
269000 421010 -1079.72 730228 -112670 53433.2 -261.694 -97.7566 -2879.71
270000 423010 -1034.19 730228 -112672 53415.7 -204.199 30.639 -2929.02
271000 425010 -1036.48 730228 -112673 53444.7 -206.395 -37.2541 -2865.78
272000 427010 -1054.45 730228 -112654 53407.8 -258.006 -21.9199 -2883.42
273000 429010 -1042.34 730228 -112779 53432.6 -236.084 -42.8375 -2848.09
274000 431010 -970.984 730228 -112726 53402.7 -180.224 100.709 -2833.44
275000 433010 -1044.98 730228 -112764 53474 -290.471 21.889 -2866.36
276000 435010 -1075.68 730228 -112769 53413.8 -280.178 11.1678 -2958.03
277000 437010 -1023.9 730228 -112721 53476.2 -240.508 60.5136 -2891.69
278000 439010 -1034.71 730228 -112777 53458.3 -236.023 11.1162 -2879.24
279000 441010 -1093.76 730228 -112640 53433.7 -232.23 -33.9724 -3015.08
280000 443010 -1039.62 730228 -112883 53407.4 -225.374 45.5957 -2939.08
281000 445010 -1096.19 730228 -112790 53502.2 -274.35 -36.841 -2977.39
282000 447010 -1113.43 730228 -112806 53452.2 -253.813 -77.5968 -3008.87
283000 449010 -1102.68 730228 -113028 53407.7 -231.789 -43.4416 -3032.81
284000 451010 -1158.27 730228 -112996 53439.9 -333.39 -130.616 -3010.81
285000 453010 -1076.81 730228 -113035 53441.9 -205.288 -94.6063 -2930.52
286000 455010 -1038.26 730228 -113003 53388.6 -189.498 -57.6829 -2867.61
287000 457010 -1094.39 730228 -112992 53371.2 -275.868 -76.1111 -2931.21
288000 459010 -1042.25 730228 -112944 53444.1 -188.511 -35.7094 -2902.54
289000 461010 -1077.52 730228 -112796 53419.8 -232.677 -51.9973 -2947.89
290000 463010 -1108.11 730228 -112944 53403.2 -247.736 -28.7366 -3047.86
291000 465010 -1073.41 730228 -112877 53443.8 -199.469 -1.76236 -3019.01
292000 467010 -1115.07 730228 -112815 53484.5 -251.682 -79.8617 -3013.65
293000 469010 -1084.61 730228 -112851 53471.1 -256.435 -35.45 -2961.96
294000 471010 -1146.09 730228 -113055 53433.7 -314.548 -86.7503 -3036.96
295000 473010 -1113.31 730228 -112880 53441.2 -223.558 -103.033 -3013.34
296000 475010 -1130.32 730228 -113033 53402.2 -293.675 -58.6221 -3038.67
297000 477010 -1125.1 730228 -113003 53399.5 -221.17 -107.956 -3046.17
298000 479010 -1158.28 730228 -112851 53470.8 -255.78 -135.613 -3083.44
299000 481010 -1112.1 730228 -112996 53504.1 -265.012 -88.7021 -2982.59
300000 483010 -1083.86 730228 -112982 53482.6 -170.094 -107.084 -2974.4
301000 485010 -1111.12 730228 -112791 53488.8 -207.642 -121.668 -3004.04
302000 487010 -1097.76 730228 -113009 53452.7 -138.538 -147.336 -3007.42
303000 489010 -1090.51 730228 -112927 53415.6 -142.451 -133.393 -2995.67
304000 491010 -1093.71 730228 -112991 53394.8 -179.856 -69.4184 -3031.84
305000 493010 -1063.27 730228 -112978 53488.9 -181.471 -47.6221 -2960.72
306000 495010 -1056.2 730228 -113055 53421.6 -155.942 -52.7786 -2959.89
307000 497010 -1003.45 730228 -112973 53422.1 -140.024 28.671 -2899.01
308000 499010 -1041.16 730228 -113088 53416 -182.335 -54.485 -2886.67
309000 501010 -1025.12 730228 -113043 53418.2 -173.611 -10.353 -2891.4
310000 503010 -1041.61 730228 -113029 53383.9 -178.566 -47.6852 -2898.57
311000 505010 -1052.26 730228 -112918 53421.3 -165.169 -100.424 -2891.19
312000 507010 -1066.99 730228 -112904 53447.8 -204.92 -3.84603 -2992.2
313000 509010 -1088.01 730228 -112969 53459.9 -143.663 -83.1526 -3037.22
314000 511010 -1072.9 730228 -113041 53415.6 -186.633 -89.0294 -2943.04
315000 513010 -1100.79 730228 -112995 53392.1 -278.759 -44.8803 -2978.73
316000 515010 -1052.2 730228 -112916 53452.8 -166.092 -51.5515 -2938.95
317000 517010 -1036.28 730228 -112851 53503.2 -164.137 25.1295 -2969.83
318000 519010 -1077.79 730228 -112814 53486.1 -207.932 -21.5803 -3003.86
319000 521010 -1038.97 730228 -112884 53476.4 -155.769 -4.35797 -2956.78
320000 523010 -1078.21 730228 -112983 53404.7 -174.095 -21.5585 -3038.99
321000 525010 -1105.2 730228 -113101 53417.5 -187.384 -92.3795 -3035.84
322000 527010 -1114.09 730228 -113069 53436.4 -268.03 -63.7553 -3010.48
323000 529010 -1128.39 730228 -112975 53493.7 -281.351 -91.4243 -3012.4
324000 531010 -1087.22 730228 -113084 53424.7 -205.567 -53.2467 -3002.83
325000 533010 -1177.69 730228 -112971 53452 -303.273 -165.703 -3064.11
326000 535010 -1102.97 730228 -113004 53481.7 -252.027 -70.1525 -2986.72
327000 537010 -1074.11 730228 -112906 53473 -205.01 -68.9429 -2948.37
328000 539010 -1036.62 730228 -112909 53476.3 -183.45 -26.567 -2899.85
329000 541010 -1066.74 730228 -113141 53423 -157.565 -62.5183 -2980.12
330000 543010 -1107.06 730228 -112801 53507.2 -271.635 -31.5955 -3017.96
331000 545010 -1087.76 730228 -113051 53481.3 -196.868 -45.9076 -3020.51
332000 547010 -1066.02 730228 -113049 53418.2 -178.935 -84.1087 -2935.03
333000 549010 -1075.16 730228 -112961 53513.6 -198.906 -88.0236 -2938.54
334000 551010 -1102.14 730228 -113048 53413.8 -235.081 -104.772 -2966.56
335000 553010 -1128.93 730228 -113066 53432.2 -290.048 -114.123 -2982.62
336000 555010 -1118.01 730228 -113103 53413.6 -232.585 -172.812 -2948.62
337000 557010 -1059.33 730228 -113115 53425.3 -281.024 -2.51907 -2894.45
338000 559010 -1105.72 730228 -112904 53490.8 -252.412 -119.879 -2944.86
339000 561010 -1078.72 730228 -112973 53491.6 -239.889 -110.377 -2885.89
340000 563010 -1073.84 730228 -113056 53435.1 -237.964 -37.7506 -2945.79
341000 565010 -1081.5 730228 -113179 53430.3 -213.833 -8.23328 -3022.43
342000 567010 -1062.65 730228 -113211 53405.4 -179.206 -14.4201 -2994.33
343000 569010 -1058.89 730228 -113187 53458.8 -263.711 -17.9453 -2895.01
344000 571010 -1120.45 730228 -113173 53460.3 -332.319 -46.7896 -2982.24
345000 573010 -1039.87 730228 -113184 53485.8 -223.631 11.0796 -2907.07
346000 575010 -1064.38 730228 -113155 53450.3 -278.076 -6.92113 -2908.15
347000 577010 -1064.19 730228 -113153 53469.5 -229.481 -26.2631 -2936.84
348000 579010 -1024.35 730228 -113272 53386.7 -192.169 0.584294 -2881.47
349000 581010 -1058.07 730228 -113288 53410.4 -293.729 -18.0546 -2862.42
350000 583010 -1067.56 730228 -113289 53427.8 -204.219 -101.923 -2896.52
351000 585010 -1067.25 730228 -113110 53460.9 -269.555 -21.7276 -2910.48
352000 587010 -1031.66 730228 -113166 53469.6 -126.818 -1.60243 -2966.57
353000 589010 -1094.94 730228 -113136 53449.9 -309.352 -47.3048 -2928.17
354000 591010 -1118.37 730228 -113144 53404.9 -282.077 -154.762 -2918.28
